<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button

(0.4859462082386017, 0.0981476679444313, -0.7680054903030396, -0.4054514765739441, 18, 0)
(0.4842442572116852, 0.08240747451782227, -0.782660722732544, -0.3823070526123047, 18, 0)
(0.4776932895183563, 0.05850464105606079, -0.8037198185920715, -0.3498871624469757, 18, 0)
(0.4650823175907135, 0.036032844334840775, -0.8258876800537109, -0.3167169392108917, 18, 0)
(0.45971429347991943, 0.02954906038939953, -0.8331210613250732, -0.3061028718948364, 18, 0)
(0.4320620000362396, 0.0065642353147268295, -0.862429678440094, -0.263618528842926, 18, 0)
(0.402986615896225, -0.008963102474808693, -0.8844929933547974, -0.23493346571922302, 18, 0)
(0.3810391128063202, -0.019143233075737953, -0.8968667387962341, -0.2237701565027237, 18, 0)
(0.34572064876556396, -0.0263433326035738, -0.9092702269554138, -0.23024114966392517, 18, 0)
(0.3096475601196289, -0.026073064655065536, -0.9168226718902588, -0.2507488429546356, 18, 0)
(0.29497167468070984, -0.022384602576494217, -0.918954610824585, -0.2607935070991516, 18, 0)
(0.28038260340690613, -0.01715213805437088, -0.9205349683761597, -0.2714900076389313, 18, 0)
(0.2586268484592438, -0.007027203217148781, -0.9223654866218567, -0.28688812255859375, 18, 0)
(0.24335290491580963, 0.0019379965960979462, -0.9238513708114624, -0.29542213678359985, 18, 0)
(0.22852562367916107, 0.01256544329226017, -0.9253223538398743, -0.30231907963752747, 18, 0)
(0.2146483212709427, 0.02404879406094551, -0.9269286394119263, -0.3068408966064453, 18, 0)
(0.19396308064460754, 0.04458439350128174, -0.9313511848449707, -0.30491915345191956, 18, 0)
(0.18377715349197388, 0.056596871465444565, -0.9316855072975159, -0.3081962764263153, 18, 0)
(0.17128796875476837, 0.07129751145839691, -0.9297344088554382, -0.31807395815849304, 18, 0)
(0.16013821959495544, 0.0841231420636177, -0.9261398911476135, -0.3309745192527771, 18, 0)
(0.13475248217582703, 0.10695777088403702, -0.9184284210205078, -0.3562178909778595, 18, 0)
(0.12231912463903427, 0.1098330169916153, -0.9160259962081909, -0.3658842146396637, 18, 0)
(0.11943326890468597, 0.11011536419391632, -0.9150315523147583, -0.36922574043273926, 18, 0)
(0.11805864423513412, 0.11060334742069244, -0.9139196276664734, -0.37226372957229614, 18, 0)
(0.11872457712888718, 0.11120665073394775, -0.9126273989677429, -0.3750317096710205, 18, 0)
(0.12226095795631409, 0.11102551966905594, -0.9116230607032776, -0.3763892948627472, 18, 0)
(0.12638555467128754, 0.11133236438035965, -0.9103058576583862, -0.3781208395957947, 18, 0)
(0.13576844334602356, 0.1101662814617157, -0.9071609377861023, -0.3827396631240845, 18, 0)
(0.14030976593494415, 0.10680168122053146, -0.9060363173484802, -0.3847140669822693, 18, 0)
(0.15182727575302124, 0.06925873458385468, -0.9070271253585815, -0.38659238815307617, 18, 0)
(0.15425269305706024, 0.05822892114520073, -0.9082233309745789, -0.3846375048160553, 18, 0)
(0.16331909596920013, 0.02550259791314602, -0.9108487367630005, -0.37819457054138184, 18, 0)
(0.16746434569358826, 0.009471498429775238, -0.9120005965232849, -0.37432754039764404, 18, 0)
(0.17310327291488647, -0.021733740344643593, -0.9125251173973083, -0.36994731426239014, 18, 0)
(0.17635706067085266, -0.07228824496269226, -0.9126997590065002, -0.3614581525325775, 18, 0)
(0.17295441031455994, -0.12092635035514832, -0.9145563244819641, -0.3450365662574768, 18, 0)
(0.1639321893453598, -0.16539189219474792, -0.9162405729293823, -0.3259986639022827, 18, 0)
(0.15421012043952942, -0.19765950739383698, -0.9129633903503418, -0.32194414734840393, 18, 0)
(0.14986181259155273, -0.22882641851902008, -0.9035992622375488, -0.32967931032180786, 18, 0)
(0.15131282806396484, -0.31869325041770935, -0.8612126708030701, -0.36585792899131775, 18, 0)
(0.1547814905643463, -0.35410425066947937, -0.8375020027160645, -0.3863203525543213, 18, 0)
(0.15127672255039215, -0.3989768326282501, -0.8060150742530823, -0.4102104604244232, 18, 0)
(0.13782146573066711, -0.4270993173122406, -0.7889130115509033, -0.4197712242603302, 18, 0)
(0.11551807820796967, -0.4624907076358795, -0.7645721435546875, -0.43380579352378845, 18, 0)
(0.0780443325638771, -0.49994009733200073, -0.7336328625679016, -0.45359885692596436, 18, 0)
(0.045545291155576706, -0.5174903273582458, -0.7144627571105957, -0.4686923027038574, 18, 0)
(0.023877907544374466, -0.5280761122703552, -0.6996402144432068, -0.48069673776626587, 18, 0)
(0.0026082638651132584, -0.540311872959137, -0.681667149066925, -0.4933421313762665, 18, 0)
(-0.017427759245038033, -0.5545451045036316, -0.660271167755127, -0.5061798691749573, 18, 0)
(-0.04368269816040993, -0.5786729454994202, -0.6226357221603394, -0.5249328017234802, 18, 0)
(-0.06536456197500229, -0.6051934957504272, -0.5778771638870239, -0.5436235666275024, 18, 0)
(-0.07777995616197586, -0.6235966682434082, -0.5444161891937256, -0.5555976629257202, 18, 0)
(-0.08912882208824158, -0.64140385389328, -0.5095951557159424, -0.5665423274040222, 18, 0)
(-0.09956513345241547, -0.6581435799598694, -0.47394710779190063, -0.576461672782898, 18, 0)
(-0.13280631601810455, -0.7089541554450989, -0.3390562832355499, -0.6039764285087585, 18, 0)
(-0.15220345556735992, -0.7253007888793945, -0.2717116177082062, -0.6139591336250305, 18, 0)
(-0.16247503459453583, -0.7291094064712524, -0.23943515121936798, -0.6202195286750793, 18, 0)
(-0.17520050704479218, -0.7323246598243713, -0.18818622827529907, -0.6305484771728516, 18, 0)
(-0.1808171272277832, -0.7315822839736938, -0.15154564380645752, -0.6396300792694092, 18, 0)
(-0.18014420568943024, -0.7284872531890869, -0.13314473628997803, -0.6474002003669739, 18, 0)
(-0.17494887113571167, -0.7203769087791443, -0.1083700880408287, -0.6623488068580627, 18, 0)
(-0.16637763381004333, -0.706069827079773, -0.08867022395133972, -0.6825845241546631, 18, 0)
(-0.15849046409130096, -0.6988815665245056, -0.08206082135438919, -0.6926121115684509, 18, 0)
(-0.14580567181110382, -0.690568208694458, -0.07483237236738205, -0.704454779624939, 18, 0)
(-0.11825136840343475, -0.6759098172187805, -0.062461625784635544, -0.7247490882873535, 18, 0)
(-0.0947149246931076, -0.6628316044807434, -0.05606439337134361, -0.7406350374221802, 18, 0)
(-0.05399012565612793, -0.6391889452934265, -0.050112828612327576, -0.7655139565467834, 18, 0)
(-0.018565794453024864, -0.6201837062835693, -0.044976621866226196, -0.7829461693763733, 18, 0)
(0.040485650300979614, -0.5918172597885132, -0.03055945411324501, -0.8044745922088623, 18, 0)
(0.11523386090993881, -0.555432140827179, -0.01058514416217804, -0.8234708905220032, 18, 0)
(0.1588740050792694, -0.5310491323471069, -0.00758790597319603, -0.8322789669036865, 18, 0)
(0.23603710532188416, -0.49183163046836853, -0.0019473284482955933, -0.8380837440490723, 18, 0)
(0.30600082874298096, -0.46068307757377625, 0.003361046314239502, -0.8331408500671387, 18, 0)
(0.3766040503978729, -0.43016135692596436, 0.004857763648033142, -0.820431113243103, 18, 0)
(0.4040493369102478, -0.41862019896507263, 0.012336835265159607, -0.8132337927818298, 18, 0)
(0.42986974120140076, -0.4075213074684143, 0.03079552948474884, -0.8051025867462158, 18, 0)
