<YEI3Space WL:12000857>


           R,                   i,                  j,                    k,        %,  Button
(0.26654621958732605, -0.13303910195827484, -0.38025224208831787, 0.8755922317504883, 39, 0)
(0.27166715264320374, -0.14031380414962769, -0.3889785706996918, 0.869024932384491, 39, 0)
(0.28352102637290955, -0.1472075879573822, -0.39172425866127014, 0.8628427982330322, 39, 0)
(0.27706682682037354, -0.1508764624595642, -0.4143770635128021, 0.8536753058433533, 39, 0)
(0.2792365550994873, -0.14384527504444122, -0.4636053442955017, 0.8284958600997925, 39, 0)
(0.3049493134021759, -0.14363659918308258, -0.5016196966171265, 0.7967130541801453, 39, 0)
(0.31707945466041565, -0.13985545933246613, -0.527256190776825, 0.775823175907135, 39, 0)
(0.31710636615753174, -0.13659293949604034, -0.5516634583473206, 0.7592450976371765, 39, 0)
(0.3076432943344116, -0.1512492150068283, -0.5717042684555054, 0.7454079389572144, 39, 0)
(0.3014909029006958, -0.19996455311775208, -0.5762396454811096, 0.7328470945358276, 39, 0)
(0.2983805537223816, -0.20836599171161652, -0.5760683417320251, 0.7319136261940002, 39, 0)
(0.29745179414749146, -0.21529459953308105, -0.578554093837738, 0.7283169031143188, 39, 0)
(0.2995847165584564, -0.22209402918815613, -0.5803670883178711, 0.7239454388618469, 39, 0)
(0.2906010150909424, -0.2126130312681198, -0.5904935598373413, 0.7222629189491272, 39, 0)
(0.28813937306404114, -0.2096860408782959, -0.5938214063644409, 0.7213759422302246, 39, 0)
(0.27621665596961975, -0.19130241870880127, -0.6176811456680298, 0.7110397219657898, 39, 0)
(0.26407161355018616, -0.1713142842054367, -0.6535928249359131, 0.6882831454277039, 39, 0)
(0.2609507739543915, -0.16646844148635864, -0.6632359027862549, 0.6814034581184387, 39, 0)
(0.25302478671073914, -0.15508122742176056, -0.6872656345367432, 0.6630188226699829, 39, 0)
(0.23629815876483917, -0.13482768833637238, -0.732081413269043, 0.6245328783988953, 39, 0)
(0.22562275826931, -0.12472990155220032, -0.7552740573883057, 0.6025757789611816, 39, 0)
(0.20220233500003815, -0.10716076195240021, -0.7976729273796082, 0.5579859018325806, 39, 0)
(0.18392883241176605, -0.09603463113307953, -0.8276004195213318, 0.5215599536895752, 39, 0)
(0.15977707505226135, -0.08091527968645096, -0.8701263070106506, 0.45913398265838623, 39, 0)
(0.14085403084754944, -0.06868449598550797, -0.8907747864723206, 0.4265706241130829, 39, 0)
(0.1254139095544815, -0.060217466205358505, -0.9032790064811707, 0.40587177872657776, 39, 0)
(0.10552321374416351, -0.047173529863357544, -0.9202336072921753, 0.373911052942276, 39, 0)
(0.08560579270124435, -0.030099403113126755, -0.9408046007156372, 0.3265766501426697, 39, 0)
(0.07061544060707092, -0.01085541769862175, -0.9588526487350464, 0.27476727962493896, 39, 0)
(0.06234776973724365, -0.0007324856705963612, -0.9728710651397705, 0.22278690338134766, 39, 0)
(0.055484574288129807, 0.0009981234325096011, -0.9832561016082764, 0.17357340455055237, 39, 0)
(0.04773679003119469, -0.0007237986428663135, -0.9904495477676392, 0.1293448805809021, 39, 0)
(0.03753095865249634, -0.0011141139548271894, -0.995378851890564, 0.08837828785181046, 39, 0)
(0.02934310957789421, -0.001769508235156536, -0.9979151487350464, 0.05745262652635574, 39, 0)
(0.020683107897639275, -0.004974037874490023, -0.9996368885040283, 0.016529347747564316, 39, 0)
(0.014289315789937973, -0.011310696601867676, -0.9995517134666443, -0.023749597370624542, 39, 0)
(0.01040552370250225, -0.018731562420725822, -0.997967004776001, -0.060018390417099, 39, 0)
(0.008480524644255638, -0.024442637339234352, -0.9959325790405273, -0.08630572259426117, 39, 0)
(0.00845956802368164, -0.028613556176424026, -0.9942196011543274, -0.10313432663679123, 39, 0)
(0.010516699403524399, -0.032771605998277664, -0.992306113243103, -0.11892742663621902, 39, 0)
(0.01775987073779106, -0.040445178747177124, -0.988460898399353, -0.144891157746315, 39, 0)
(0.03180507570505142, -0.04963470622897148, -0.9831304550170898, -0.17314468324184418, 39, 0)
(0.04542211815714836, -0.056689273566007614, -0.9783370494842529, -0.19385439157485962, 39, 0)
(0.06629074364900589, -0.0643855407834053, -0.9707304239273071, -0.22168007493019104, 39, 0)
(0.07652777433395386, -0.0689370334148407, -0.9662184119224548, -0.23624686896800995, 39, 0)
(0.09772098809480667, -0.0847691223025322, -0.955467939376831, -0.26522698998451233, 39, 0)
(0.1250225305557251, -0.10677830129861832, -0.9404177665710449, -0.2976272702217102, 39, 0)
(0.1605968177318573, -0.1388700157403946, -0.9206437468528748, -0.32762575149536133, 39, 0)
(0.1937853991985321, -0.18127486109733582, -0.8961707353591919, -0.35561835765838623, 39, 0)
(0.19766323268413544, -0.21699970960617065, -0.8824481964111328, -0.36759379506111145, 39, 0)
(0.2043570578098297, -0.21301668882369995, -0.8629919290542603, -0.4100084900856018, 39, 0)
(0.21488943696022034, -0.2081078588962555, -0.8595907092094421, -0.41426700353622437, 39, 0)
(0.22287259995937347, -0.20390254259109497, -0.8597958087921143, -0.411706805229187, 39, 0)
(0.23345905542373657, -0.19486470520496368, -0.8554105162620544, -0.4192817509174347, 39, 0)
(0.25717693567276, -0.1818278580904007, -0.8438240885734558, -0.43446436524391174, 39, 0)
(0.26537492871284485, -0.17441889643669128, -0.8400729894638062, -0.43980830907821655, 39, 0)
(0.27896150946617126, -0.16599315404891968, -0.8366006016731262, -0.4412776231765747, 39, 0)
(0.29192787408828735, -0.1364305317401886, -0.8290799856185913, -0.45693647861480713, 39, 0)
(0.2988620400428772, -0.12252785265445709, -0.8117811679840088, -0.4864971935749054, 39, 0)
(0.30330702662467957, -0.11783305555582047, -0.8037206530570984, -0.49814945459365845, 39, 0)
(0.31745463609695435, -0.10526309907436371, -0.7965412735939026, -0.5036505460739136, 39, 0)
(0.32405492663383484, -0.08455122262239456, -0.7889105677604675, -0.5152273178100586, 39, 0)
(0.32779592275619507, -0.07199250906705856, -0.784490704536438, -0.5214796662330627, 39, 0)
(0.33140021562576294, -0.05486615002155304, -0.7745760083198547, -0.5359060764312744, 39, 0)
(0.3317149579524994, -0.04433693364262581, -0.7660138010978699, -0.5488369464874268, 39, 0)
(0.32849931716918945, -0.025905562564730644, -0.7453488111495972, -0.5795445442199707, 39, 0)
(0.31930986046791077, -0.004769273567944765, -0.7166916728019714, -0.619976818561554, 39, 0)
(0.31036296486854553, 0.01414213515818119, -0.6906166672706604, -0.6530873775482178, 39, 0)
(0.29752597212791443, 0.04214619845151901, -0.653030514717102, -0.695163905620575, 39, 0)
(0.29049092531204224, 0.05643502250313759, -0.6333941221237183, -0.7150117754936218, 39, 0)
(0.2825535535812378, 0.0698738768696785, -0.6132854223251343, -0.7342763543128967, 39, 0)
(0.2743382453918457, 0.08308765292167664, -0.5936980247497559, -0.7519024014472961, 39, 0)
(0.2664336562156677, 0.0961192175745964, -0.5748345851898193, -0.767684280872345, 39, 0)
(0.254742294549942, 0.11527407914400101, -0.5472465753555298, -0.788884699344635, 39, 0)
(0.2381104826927185, 0.13871169090270996, -0.5123131275177002, -0.8133863806724548, 39, 0)
(0.2185700684785843, 0.1659570038318634, -0.4719173312187195, -0.8378418684005737, 39, 0)
(0.20688331127166748, 0.1825946718454361, -0.4482147693634033, -0.8502715826034546, 39, 0)
(0.19006016850471497, 0.2048252522945404, -0.4153248369693756, -0.8656954765319824, 39, 0)
(0.1780349463224411, 0.22185930609703064, -0.3869967460632324, -0.8771060705184937, 39, 0)
(0.16869404911994934, 0.23307885229587555, -0.3672306537628174, -0.8845099806785583, 39, 0)
(0.14780202507972717, 0.2537575662136078, -0.33089539408683777, -0.89681077003479, 39, 0)
(0.12665051221847534, 0.27366310358047485, -0.29422539472579956, -0.9069174528121948, 39, 0)
(0.10728657990694046, 0.2924764156341553, -0.2579946517944336, -0.9145411252975464, 39, 0)
(0.08894428610801697, 0.3067314028739929, -0.22530072927474976, -0.9204586148262024, 39, 0)
(0.07016249001026154, 0.3179563283920288, -0.19637852907180786, -0.9248870611190796, 39, 0)
(0.05447259917855263, 0.32576435804367065, -0.17498962581157684, -0.9275174140930176, 39, 0)
(0.043328527361154556, 0.3313893973827362, -0.15956781804561615, -0.9288927316665649, 39, 0)
(0.019854694604873657, 0.3424604833126068, -0.12780100107192993, -0.9305874705314636, 39, 0)
(0.007329797372221947, 0.34807342290878296, -0.11050478368997574, -0.9309026598930359, 39, 0)
(-0.010640641674399376, 0.35567906498908997, -0.08537289500236511, -0.930639922618866, 39, 0)
(-0.027798684313893318, 0.36140838265419006, -0.06255806982517242, -0.9298911094665527, 39, 0)
(-0.049683332443237305, 0.36783987283706665, -0.03593863919377327, -0.9278650879859924, 39, 0)
(-0.07128196954727173, 0.37218108773231506, -0.010392045602202415, -0.925360381603241, 39, 0)
(-0.08699993044137955, 0.3747681975364685, 0.0068764034658670425, -0.923001766204834, 39, 0)
(-0.0974419042468071, 0.37664371728897095, 0.018587946891784668, -0.9210314750671387, 39, 0)
(-0.11625082045793533, 0.38082319498062134, 0.04278989136219025, -0.9163122177124023, 39, 0)
(-0.13189047574996948, 0.3865499198436737, 0.07114513963460922, -0.9100121855735779, 39, 0)
(-0.14304447174072266, 0.3895149528980255, 0.0990973562002182, -0.9044312238693237, 39, 0)
(-0.1504281461238861, 0.39132168889045715, 0.11802873015403748, -0.9001708626747131, 39, 0)
(-0.16387134790420532, 0.39460355043411255, 0.1514032781124115, -0.8913534283638, 39, 0)
(-0.17055711150169373, 0.39604878425598145, 0.1674177348613739, -0.8865814208984375, 39, 0)
(-0.17348787188529968, 0.3966013491153717, 0.17447268962860107, -0.8844028115272522, 39, 0)
(-0.18023595213890076, 0.39789873361587524, 0.1902010589838028, -0.8792126774787903, 39, 0)
(-0.19025027751922607, 0.4008018374443054, 0.21435807645320892, -0.8701798915863037, 39, 0)
(-0.19381067156791687, 0.399898499250412, 0.22486832737922668, -0.8671519756317139, 39, 0)
(-0.1953710913658142, 0.3975394666194916, 0.23544494807720184, -0.8650768399238586, 39, 0)
(-0.19875939190387726, 0.39737093448638916, 0.2393506020307541, -0.8633087277412415, 39, 0)
(-0.20264460146427155, 0.39989399909973145, 0.23892486095428467, -0.8613563179969788, 39, 0)
(-0.20801661908626556, 0.40537843108177185, 0.23933908343315125, -0.8573877215385437, 39, 0)
(-0.2197004109621048, 0.4155776798725128, 0.24118541181087494, -0.849032461643219, 39, 0)
(-0.23447130620479584, 0.42745479941368103, 0.23788432776927948, -0.8400693535804749, 39, 0)
(-0.24640105664730072, 0.43366843461990356, 0.2384408414363861, -0.8332849740982056, 39, 0)
(-0.2539232671260834, 0.4394364356994629, 0.24219103157520294, -0.8268988728523254, 39, 0)
(-0.2728278934955597, 0.45079612731933594, 0.24424685537815094, -0.8140583038330078, 39, 0)
(-0.2821573317050934, 0.45704346895217896, 0.2448861300945282, -0.8071734309196472, 39, 0)
(-0.2895689308643341, 0.45916157960891724, 0.24349501729011536, -0.8037601709365845, 39, 0)
(-0.29345014691352844, 0.46514537930488586, 0.24281573295593262, -0.7991039156913757, 39, 0)
(-0.2951630651950836, 0.46559351682662964, 0.24146774411201477, -0.798620343208313, 39, 0)
(-0.2970406711101532, 0.4650895297527313, 0.23910528421401978, -0.7989286184310913, 39, 0)
(-0.2921099364757538, 0.46398088335990906, 0.2317371517419815, -0.8035491108894348, 39, 0)
(-0.28887811303138733, 0.46452397108078003, 0.22821076214313507, -0.8054108023643494, 39, 0)
(-0.285432368516922, 0.4724459946155548, 0.21771655976772308, -0.8049361705780029, 39, 0)
(-0.28591251373291016, 0.47447431087493896, 0.21439550817012787, -0.8044641017913818, 39, 0)
(-0.29793742299079895, 0.47280246019363403, 0.2277618646621704, -0.7973803877830505, 39, 0)
(-0.30328333377838135, 0.4798832833766937, 0.23813167214393616, -0.7880509495735168, 39, 0)
(-0.3084391951560974, 0.4803317189216614, 0.2627527117729187, -0.7778865098953247, 39, 0)
(-0.3198147416114807, 0.4738534986972809, 0.30454328656196594, -0.761862576007843, 39, 0)
(-0.3213602900505066, 0.4722881019115448, 0.3311299979686737, -0.7510154247283936, 39, 0)
(-0.3193095922470093, 0.4731449484825134, 0.3337450623512268, -0.7501928806304932, 39, 0)
(-0.3160015642642975, 0.4724034070968628, 0.34700095653533936, -0.7460349202156067, 39, 0)
(-0.3128032982349396, 0.46582311391830444, 0.3619706928730011, -0.7444056868553162, 39, 0)
(-0.31098395586013794, 0.45978477597236633, 0.3751949369907379, -0.7423715591430664, 39, 0)
(-0.31066980957984924, 0.4552353620529175, 0.3810955882072449, -0.7423010468482971, 39, 0)
(-0.3037310242652893, 0.4478512704372406, 0.3906557261943817, -0.7446908950805664, 39, 0)
(-0.29126614332199097, 0.4390016794204712, 0.40395569801330566, -0.7478376030921936, 39, 0)
(-0.2833123505115509, 0.42771217226982117, 0.4254192113876343, -0.7455296516418457, 39, 0)
(-0.2807053029537201, 0.4172174334526062, 0.4451456665992737, -0.7409313917160034, 39, 0)
(-0.2801331877708435, 0.40551742911338806, 0.4663197994232178, -0.734592854976654, 39, 0)
(-0.2796662449836731, 0.39326560497283936, 0.48686498403549194, -0.7280736565589905, 39, 0)
(-0.28030067682266235, 0.3763427138328552, 0.512730598449707, -0.7189608812332153, 39, 0)
(-0.2816098928451538, 0.36635303497314453, 0.5270407199859619, -0.713238537311554, 39, 0)
(-0.2833876311779022, 0.35604527592658997, 0.5416398048400879, -0.7067878842353821, 39, 0)
(-0.28592735528945923, 0.3397231996059418, 0.5632007122039795, -0.6968777179718018, 39, 0)
(-0.289125919342041, 0.32312309741973877, 0.585152804851532, -0.6852689385414124, 39, 0)
(-0.29210805892944336, 0.305001437664032, 0.6085485219955444, -0.6718001365661621, 39, 0)
(-0.2952730357646942, 0.2767903208732605, 0.6414574980735779, -0.6517153978347778, 39, 0)
(-0.30616405606269836, 0.2506038546562195, 0.6768564581871033, -0.6207467317581177, 39, 0)
(-0.316961407661438, 0.23679883778095245, 0.7011269330978394, -0.5931968688964844, 39, 0)
(-0.3191053569316864, 0.2111184149980545, 0.7335624098777771, -0.5616821050643921, 39, 0)
(-0.3134590685367584, 0.19532229006290436, 0.7530903816223145, -0.5444696545600891, 39, 0)
(-0.3029595911502838, 0.17376366257667542, 0.7772702574729919, -0.5233281254768372, 39, 0)
(-0.2932491898536682, 0.15654605627059937, 0.7983904480934143, -0.5020664930343628, 39, 0)
(-0.2848111689090729, 0.14074373245239258, 0.8195745944976807, -0.47683417797088623, 39, 0)
(-0.27442237734794617, 0.12294904887676239, 0.8413928747177124, -0.44903627038002014, 39, 0)
(-0.26245057582855225, 0.10672596096992493, 0.8587300181388855, -0.426979660987854, 39, 0)
(-0.23986472189426422, 0.08048399537801743, 0.8823318481445312, -0.39683404564857483, 39, 0)
(-0.23386014997959137, 0.07366469502449036, 0.8879111409187317, -0.3892253339290619, 39, 0)
(-0.21957336366176605, 0.05720379948616028, 0.9006997346878052, -0.37047910690307617, 39, 0)
(-0.20666122436523438, 0.042260345071554184, 0.9116474986076355, -0.3527090549468994, 39, 0)
(-0.18504555523395538, 0.016366055235266685, 0.9301444292068481, -0.31673529744148254, 39, 0)
(-0.16816776990890503, -0.003922233823686838, 0.9457734823226929, -0.27787843346595764, 39, 0)
(-0.15328320860862732, -0.019715122878551483, 0.9600964784622192, -0.23308777809143066, 39, 0)
(-0.14941024780273438, -0.023007076233625412, 0.9633585214614868, -0.22155658900737762, 39, 0)
(-0.13993412256240845, -0.029837867245078087, 0.9707791805267334, -0.19265437126159668, 39, 0)
(-0.12553952634334564, -0.03988007456064224, 0.981421947479248, -0.13949823379516602, 39, 0)
(-0.12006352096796036, -0.04251620173454285, 0.9855186343193054, -0.11193665117025375, 39, 0)
(-0.11494746804237366, -0.04239065200090408, 0.9900217056274414, -0.06961853802204132, 39, 0)
(-0.1140204444527626, -0.03930335119366646, 0.9919325113296509, -0.03903939574956894, 39, 0)
(-0.12090717256069183, -0.02273927628993988, 0.9923642873764038, 0.008789008483290672, 39, 0)
(-0.12631648778915405, -0.0063376156613230705, 0.9914993047714233, 0.03054361790418625, 39, 0)
(-0.12929667532444, 0.022034060209989548, 0.9897582530975342, 0.05634932219982147, 39, 0)
(-0.12779846787452698, 0.04337804764509201, 0.9881078600883484, 0.07367902994155884, 39, 0)
(-0.11817865818738937, 0.07807902246713638, 0.9809169769287109, 0.1331874430179596, 39, 0)
(-0.1149759590625763, -0.09400805830955505, 0.9703021049499512, 0.19093644618988037, 39, 0)
(-0.11313016712665558, -0.17778898775577545, 0.9549482464790344, 0.20896415412425995, 39, 0)
(-0.13964666426181793, -0.2563495934009552, 0.927844762802124, 0.2321365475654602, 39, 0)
(-0.1562126874923706, -0.28515997529029846, 0.9076197743415833, 0.26553258299827576, 39, 0)
(-0.1592499166727066, -0.2748856842517853, 0.9138047099113464, 0.2530573606491089, 39, 0)
(-0.15542685985565186, -0.26022398471832275, 0.9207660555839539, 0.24559228122234344, 39, 0)
(-0.15563952922821045, -0.24334916472434998, 0.9278005361557007, 0.23610033094882965, 39, 0)
(-0.15626290440559387, -0.22480683028697968, 0.93551105260849, 0.22329892218112946, 39, 0)
(-0.16231346130371094, -0.2181476354598999, 0.936301052570343, 0.2222745716571808, 39, 0)
(-0.165347620844841, -0.21850638091564178, 0.9358729720115662, 0.22148698568344116, 39, 0)
(-0.1742185652256012, -0.22209176421165466, 0.9338240027427673, 0.2197626829147339, 39, 0)
(-0.18591554462909698, -0.2319173663854599, 0.9284284710884094, 0.22286802530288696, 39, 0)
(-0.19930392503738403, -0.24782299995422363, 0.9196037650108337, 0.23063057661056519, 39, 0)
(-0.20753547549247742, -0.2565566301345825, 0.9140660762786865, 0.23577691614627838, 39, 0)
(-0.22140301764011383, -0.26955512166023254, 0.9043135643005371, 0.2460436373949051, 39, 0)
(-0.23131249845027924, -0.27770769596099854, 0.8964397311210632, 0.2564537823200226, 39, 0)
(-0.24113710224628448, -0.28701284527778625, 0.8873439431190491, 0.26850879192352295, 39, 0)
(-0.250520259141922, -0.29761314392089844, 0.8774909973144531, 0.2804912030696869, 39, 0)
(-0.2632938623428345, -0.31389278173446655, 0.8625701665878296, 0.2968502640724182, 39, 0)
(-0.27119067311286926, -0.32494738698005676, 0.8521977066993713, 0.30760976672172546, 39, 0)
(-0.2786966860294342, -0.33600562810897827, 0.8413426280021667, 0.3187014162540436, 39, 0)
(-0.28204914927482605, -0.3410603106021881, 0.8362102508544922, 0.3238492012023926, 39, 0)
(-0.2966949939727783, -0.36684733629226685, 0.8084109425544739, 0.35194680094718933, 39, 0)
(-0.30342358350753784, -0.3820345997810364, 0.7912570238113403, 0.36864033341407776, 39, 0)
(-0.31073811650276184, -0.40100324153900146, 0.7679538726806641, 0.3910049498081207, 39, 0)
(-0.31368085741996765, -0.4094719886779785, 0.7564907670021057, 0.4020678997039795, 39, 0)
(-0.31685301661491394, -0.42320922017097473, 0.7373570203781128, 0.42047879099845886, 39, 0)
(-0.32088735699653625, -0.4295172691345215, 0.7235063910484314, 0.4348382353782654, 39, 0)
(-0.3251619338989258, -0.43261516094207764, 0.7101792693138123, 0.4502876102924347, 39, 0)
(-0.3297915458679199, -0.4346601665019989, 0.6989344358444214, 0.46238356828689575, 39, 0)
(-0.3357679843902588, -0.4362855851650238, 0.687685489654541, 0.4732895493507385, 39, 0)
(-0.33571764826774597, -0.4414483308792114, 0.6796554327011108, 0.4800888001918793, 39, 0)
(-0.3360063135623932, -0.4520970582962036, 0.6657073497772217, 0.4894295930862427, 39, 0)
(-0.33662664890289307, -0.4687539339065552, 0.6443793773651123, 0.5017240047454834, 39, 0)
(-0.3360086679458618, -0.4786011576652527, 0.6324629783630371, 0.5079659223556519, 39, 0)
(-0.334867000579834, -0.48924845457077026, 0.6182610988616943, 0.5159972310066223, 39, 0)
(-0.33303987979888916, -0.5005568861961365, 0.600719153881073, 0.5269378423690796, 39, 0)
(-0.32993170619010925, -0.5186455845832825, 0.5749843120574951, 0.5399488210678101, 39, 0)
(-0.32783985137939453, -0.5292508006095886, 0.5579323768615723, 0.5487493276596069, 39, 0)
(-0.3232932984828949, -0.5476988554000854, 0.5251911878585815, 0.5654035210609436, 39, 0)
(-0.31539830565452576, -0.5647770166397095, 0.49205324053764343, 0.5826097130775452, 39, 0)
(-0.3055749237537384, -0.5780949592590332, 0.46589237451553345, 0.5961326360702515, 39, 0)
(-0.29724329710006714, -0.5874110460281372, 0.4477020800113678, 0.6051093339920044, 39, 0)
(-0.27688834071159363, -0.60457843542099, 0.41277170181274414, 0.622444212436676, 39, 0)
(-0.25362467765808105, -0.6222572922706604, 0.3754441440105438, 0.63836669921875, 39, 0)
(-0.2498387098312378, -0.6268367767333984, 0.36552613973617554, 0.6411290168762207, 39, 0)
(-0.23472890257835388, -0.6493716835975647, 0.3082335293292999, 0.6543780565261841, 39, 0)
(-0.22568054497241974, -0.6578539609909058, 0.27754658460617065, 0.6627699732780457, 39, 0)
(-0.21006940305233002, -0.6659229397773743, 0.24120450019836426, 0.6739713549613953, 39, 0)
(-0.18377593159675598, -0.6726152300834656, 0.2108718603849411, 0.6850897073745728, 39, 0)
(-0.14785172045230865, -0.6791278123855591, 0.1861884891986847, 0.6944485306739807, 39, 0)
(-0.11695196479558945, -0.6841971278190613, 0.1678796112537384, 0.7000090479850769, 39, 0)
(-0.0677003413438797, -0.691009521484375, 0.13710197806358337, 0.7064880728721619, 39, 0)
(-0.00621942151337862, -0.6941700577735901, 0.10622538626194, 0.7119024395942688, 39, 0)
(0.06959953159093857, -0.6904724836349487, 0.07482162117958069, 0.71610426902771, 39, 0)
(0.11288029700517654, -0.6859176158905029, 0.06368154287338257, 0.7160443067550659, 39, 0)
(0.18694756925106049, -0.6740202903747559, 0.05983787775039673, 0.7121562361717224, 39, 0)
(0.24614697694778442, -0.6630575656890869, 0.006097190082073212, 0.7069149613380432, 39, 0)
(0.25686490535736084, -0.6603773832321167, -0.009808190166950226, 0.7055675983428955, 39, 0)
(0.27744004130363464, -0.6556048393249512, -0.04130258411169052, 0.7010728716850281, 39, 0)
(0.2933044135570526, -0.6523101925849915, -0.06421538442373276, 0.6959453821182251, 39, 0)
(0.3067111670970917, -0.6528726816177368, -0.09966947138309479, 0.6853840351104736, 39, 0)
(0.31083667278289795, -0.6709709763526917, -0.1052456647157669, 0.6649072170257568, 39, 0)
(0.32826903462409973, -0.6676697731018066, -0.10489281266927719, 0.6598893404006958, 39, 0)
(0.3360234498977661, -0.6523115038871765, -0.10481012612581253, 0.6712619662284851, 39, 0)
(0.3374669551849365, -0.6288744807243347, -0.11427890509366989, 0.691066563129425, 39, 0)
(0.3438802659511566, -0.6165377497673035, -0.10154265910387039, 0.7009397149085999, 39, 0)
