<YEI3Space WL:12000857>


           R,                   i,                  j,                    k,        %,  Button

(0.1117570698261261, -0.07355409115552902, 0.9623786211013794, 0.23648953437805176, 45, 0)
(0.11009317636489868, -0.0675635114312172, 0.9646961688995361, 0.22951166331768036, 45, 0)
(0.11062481254339218, -0.057933080941438675, 0.9682339429855347, 0.216630220413208, 45, 0)
(0.11428278684616089, -0.055589187890291214, 0.968968391418457, 0.2120121568441391, 45, 0)
(0.12077666819095612, -0.055438362061977386, 0.968449592590332, 0.21081919968128204, 45, 0)
(0.12428371608257294, -0.05684005841612816, 0.9679352045059204, 0.2107699066400528, 45, 0)
(0.12964509427547455, -0.05814354494214058, 0.9670764207839966, 0.21112674474716187, 45, 0)
(0.13183119893074036, -0.055088579654693604, 0.9673100709915161, 0.20951557159423828, 45, 0)
(0.13516765832901, -0.049980174750089645, 0.9677215814590454, 0.2067522406578064, 45, 0)
(0.13754861056804657, -0.04885004833340645, 0.9671814441680908, 0.20797540247440338, 45, 0)
(0.1374092549085617, -0.049390874803066254, 0.9669875502586365, 0.2088392972946167, 45, 0)
(0.13607916235923767, -0.05284890532493591, 0.9662264585494995, 0.212356835603714, 45, 0)
(0.11866651475429535, -0.0671054795384407, 0.9669212698936462, 0.21558763086795807, 45, 0)
(0.1049937754869461, -0.0774889886379242, 0.9666733741760254, 0.22025927901268005, 45, 0)
(0.10176552832126617, -0.07946919649839401, 0.9660161733627319, 0.22392204403877258, 45, 0)
(0.09963120520114899, -0.07830540835857391, 0.965739905834198, 0.22646842896938324, 45, 0)
(0.09887002408504486, -0.07402782887220383, 0.9650733470916748, 0.23103652894496918, 45, 0)
(0.09938455373048782, -0.07181356102228165, 0.9646848440170288, 0.2331276386976242, 45, 0)
(0.10028798878192902, -0.06718674302101135, 0.9641592502593994, 0.23627308011054993, 45, 0)
(0.1012691780924797, -0.06324715167284012, 0.964216947555542, 0.23670616745948792, 45, 0)
(0.10164063423871994, -0.06237003579735756, 0.9642606973648071, 0.23660168051719666, 45, 0)
(0.10249163955450058, -0.06098809465765953, 0.9642918705940247, 0.23646773397922516, 45, 0)
(0.10462797433137894, -0.05892583355307579, 0.9644099473953247, 0.23557110130786896, 45, 0)
(0.10655497014522552, -0.057752154767513275, 0.9647567272186279, 0.23356963694095612, 45, 0)
(0.10893570631742477, -0.055453475564718246, 0.9652724862098694, 0.23088262975215912, 43, 0)
(0.11110788583755493, -0.04975268617272377, 0.9667619466781616, 0.22483506798744202, 43, 0)
(0.09961520880460739, -0.048610620200634, 0.9695881605148315, 0.21820223331451416, 43, 0)
(0.09797240793704987, -0.04329514130949974, 0.9705528020858765, 0.2157633900642395, 43, 0)
(0.09440644085407257, -0.029985588043928146, 0.972612738609314, 0.21026824414730072, 43, 0)
(0.08909512311220169, -0.014625404961407185, 0.9751392602920532, 0.20236416161060333, 43, 0)
(0.08508168905973434, -0.003855510614812374, 0.9774595499038696, 0.19318082928657532, 43, 0)
(0.07642576843500137, 0.013923273421823978, 0.9807358980178833, 0.17922690510749817, 43, 0)
(0.07160168141126633, 0.01809990406036377, 0.9814777970314026, 0.17676714062690735, 43, 0)
(0.06750346720218658, 0.019042784348130226, 0.9816410541534424, 0.17737293243408203, 43, 0)
(0.0661839172244072, 0.019380196928977966, 0.9814485907554626, 0.1788925677537918, 43, 0)
(0.06622420251369476, 0.01831192523241043, 0.980606198310852, 0.18354910612106323, 43, 0)
(0.06775107979774475, 0.017113875597715378, 0.9794119000434875, 0.1893913298845291, 43, 0)
(0.06863454729318619, 0.015466379001736641, 0.9785599708557129, 0.1935720443725586, 43, 0)
(0.06855250895023346, 0.012737994082272053, 0.9778609871864319, 0.19729650020599365, 43, 0)
(0.06562972068786621, 0.007625057827681303, 0.9774880409240723, 0.20037859678268433, 43, 0)
(0.050513871014118195, -0.005488906987011433, 0.9782159328460693, 0.2012747824192047, 43, 0)
(0.049233924597501755, -0.01003443542867899, 0.9777371287345886, 0.20372802019119263, 43, 0)
