<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button
(-0.7117317318916321, -0.5586912035942078, -0.28408825397491455, 0.3171691596508026, 63, 0)
(-0.7046275734901428, -0.5779803395271301, -0.2598082423210144, 0.31927791237831116, 63, 0)
(-0.6954127550125122, -0.5966253280639648, -0.2403106391429901, 0.3204529583454132, 63, 0)
(-0.6750553846359253, -0.6294522881507874, -0.2127407342195511, 0.32067346572875977, 63, 0)
(-0.6610597372055054, -0.6491933465003967, -0.19646474719047546, 0.3208579421043396, 63, 0)
(-0.6379215121269226, -0.6780384182929993, -0.17150965332984924, 0.32234230637550354, 63, 0)
(-0.6193148493766785, -0.6979369521141052, -0.15509243309497833, 0.32446807622909546, 63, 0)
(-0.5747603178024292, -0.7378406524658203, -0.1251559555530548, 0.331025630235672, 63, 0)
(-0.51795494556427, -0.7765189409255981, -0.0976545512676239, 0.34526050090789795, 63, 0)
(-0.473766952753067, -0.7982819080352783, -0.07308816909790039, 0.3646218180656433, 63, 0)
(-0.3777047097682953, -0.8397531509399414, -0.0025335103273391724, 0.3900611400604248, 63, 0)
(-0.3058372139930725, -0.8694820404052734, 0.028198719024658203, 0.3868716359138489, 63, 0)
(-0.21543388068675995, -0.9002526998519897, 0.04465574398636818, 0.3756849467754364, 63, 0)
(-0.1552615761756897, -0.9160459041595459, 0.040160782635211945, 0.36761510372161865, 63, 0)
(-0.09243033826351166, -0.9304898977279663, 0.019695688039064407, 0.3539171814918518, 63, 0)
(-0.046369943767786026, -0.9407399892807007, -0.007106790319085121, 0.33586832880973816, 63, 0)
(-0.0243077389895916, -0.9468421339988708, -0.024598870426416397, 0.31983476877212524, 63, 0)
(-0.015156807377934456, -0.9502899050712585, -0.03435174375772476, 0.3090949058532715, 63, 0)
(-0.006607771851122379, -0.9553662538528442, -0.05112569406628609, 0.29089152812957764, 63, 0)
(-0.005440158303827047, -0.9589239358901978, -0.07070575654506683, 0.2746563255786896, 63, 0)
(-0.007092563435435295, -0.961022675037384, -0.08976708352565765, 0.2613944709300995, 63, 0)
(-0.008062080480158329, -0.9633746147155762, -0.12168216705322266, 0.23882630467414856, 63, 0)
(-0.0057990290224552155, -0.9646046757698059, -0.15024982392787933, 0.21663162112236023, 63, 0)
(-0.00018562329933047295, -0.9648451209068298, -0.190030038356781, 0.18155613541603088, 63, 0)
(0.0025036949664354324, -0.9641579389572144, -0.21043893694877625, 0.16158214211463928, 63, 0)
(0.004468180239200592, -0.962982714176178, -0.22998079657554626, 0.14054672420024872, 63, 0)
(0.0053177643567323685, -0.9592185616493225, -0.26493629813194275, 0.0983889177441597, 63, 0)
(0.0034930361434817314, -0.9547301530838013, -0.290179580450058, 0.06537599116563797, 63, 0)
(-0.00398718286305666, -0.9471705555915833, -0.3199092447757721, 0.022591687738895416, 63, 0)
(-0.012105850502848625, -0.941690981388092, -0.3362587094306946, 0.0013941754586994648, 63, 0)
(-0.02813548967242241, -0.9330258369445801, -0.35766011476516724, -0.027396898716688156, 63, 0)
(-0.05328526720404625, -0.9205869436264038, -0.38234788179397583, -0.05908183008432388, 63, 0)
(-0.07931602001190186, -0.9073634743690491, -0.4043988287448883, -0.08283884823322296, 63, 0)
(-0.10948877036571503, -0.8923794031143188, -0.42588919401168823, -0.10143793374300003, 63, 0)
(-0.12241017818450928, -0.8839453458786011, -0.43800872564315796, -0.10865046083927155, 63, 0)
(-0.1618378907442093, -0.8576222062110901, -0.471213161945343, -0.12747876346111298, 63, 0)
(-0.18660156428813934, -0.843029797077179, -0.48885035514831543, -0.12452457845211029, 63, 0)
(-0.19209717214107513, -0.8402162790298462, -0.49209558963775635, -0.12238208204507828, 63, 0)
(-0.21754097938537598, -0.829948365688324, -0.5023404359817505, -0.10731219500303268, 63, 0)
(-0.24485279619693756, -0.8220863342285156, -0.5069456100463867, -0.08501453697681427, 63, 0)
(-0.26473167538642883, -0.8171932101249695, -0.5077608823776245, -0.06550915539264679, 63, 0)
(-0.291145920753479, -0.807538628578186, -0.5115586519241333, -0.03772789612412453, 63, 0)
(-0.3115709125995636, -0.8059434294700623, -0.5032698512077332, -0.009925540536642075, 63, 0)
(-0.3283519148826599, -0.8085025548934937, -0.4880892038345337, 0.016668230295181274, 63, 0)
(-0.33291882276535034, -0.8096117973327637, -0.4828322231769562, 0.02381398156285286, 63, 0)
(-0.3447909355163574, -0.8135585784912109, -0.466303288936615, 0.04246312379837036, 63, 0)
(-0.35573190450668335, -0.8190072774887085, -0.4461812674999237, 0.06003525108098984, 63, 0)
(-0.3669034242630005, -0.8286998867988586, -0.4147806167602539, 0.0812126100063324, 63, 0)
(-0.3727021813392639, -0.8412031531333923, -0.37899452447891235, 0.09916598349809647, 63, 0)
(-0.3691491186618805, -0.8540052175521851, -0.3499112129211426, 0.10938961058855057, 63, 0)
(-0.3626677095890045, -0.8641830682754517, -0.32943567633628845, 0.11459487676620483, 63, 0)
(-0.34154263138771057, -0.8868813514709473, -0.28662043809890747, 0.12099183350801468, 63, 0)
(-0.3340279459953308, -0.8933624625205994, -0.2747155427932739, 0.12190337479114532, 63, 0)
(-0.31197887659072876, -0.9114857316017151, -0.23743560910224915, 0.12444853037595749, 63, 0)
(-0.29841846227645874, -0.9210693836212158, -0.21593639254570007, 0.12629103660583496, 63, 0)
(-0.27389270067214966, -0.934691846370697, -0.18515411019325256, 0.13058407604694366, 63, 0)
(-0.26126062870025635, -0.9400060176849365, -0.17422783374786377, 0.1333276927471161, 63, 0)
(-0.2395174503326416, -0.9473978877067566, -0.16224685311317444, 0.13691096007823944, 63, 0)
(-0.20507898926734924, -0.9567546844482422, -0.1525757908821106, 0.1388663500547409, 63, 0)
(-0.14948418736457825, -0.9683924317359924, -0.14613045752048492, 0.1360766440629959, 63, 0)
(-0.13100075721740723, -0.9718549251556396, -0.14438170194625854, 0.13225297629833221, 63, 0)
(-0.09759107977151871, -0.977851390838623, -0.1439635455608368, 0.11643525958061218, 63, 0)
(-0.06692754477262497, -0.9823988080024719, -0.15060055255889893, 0.08793679624795914, 63, 0)
(-0.05072900652885437, -0.9839369058609009, -0.15659870207309723, 0.06907700002193451, 63, 0)
(-0.025738701224327087, -0.9848198890686035, -0.16713224351406097, 0.03916890546679497, 63, 0)
(-0.0009112777188420296, -0.9838405251502991, -0.17886365950107574, 0.008064433932304382, 63, 0)
(0.021090392023324966, -0.980860710144043, -0.19209498167037964, -0.023811930790543556, 63, 0)
(0.03899070993065834, -0.9757541418075562, -0.20785479247570038, -0.05639096722006798, 63, 0)
(0.049777377396821976, -0.9708757400512695, -0.22059597074985504, -0.07912027090787888, 63, 0)
(0.05445186793804169, -0.9681941270828247, -0.22711294889450073, -0.08974993973970413, 63, 0)
(0.0647270604968071, -0.9607571363449097, -0.2441706657409668, -0.11461730301380157, 63, 0)
(0.08491438627243042, -0.9429085850715637, -0.2787446975708008, -0.16129010915756226, 63, 0)
(0.1045537143945694, -0.9251521825790405, -0.3059263229370117, -0.19892480969429016, 63, 0)
(0.13099606335163116, -0.9034895896911621, -0.3310573697090149, -0.23863723874092102, 63, 0)
(0.16492176055908203, -0.8770589232444763, -0.35356295108795166, -0.2802891433238983, 63, 0)
(0.20199312269687653, -0.8464729189872742, -0.372737854719162, -0.32210081815719604, 63, 0)
(0.23944303393363953, -0.8120771646499634, -0.3906480073928833, -0.36137521266937256, 63, 0)
(0.28446564078330994, -0.7651136517524719, -0.4096009433269501, -0.40731778740882874, 63, 0)
(0.31405359506607056, -0.7300808429718018, -0.4181205630302429, -0.43991774320602417, 63, 0)
(0.3327905237674713, -0.7056918144226074, -0.4226078391075134, -0.46114224195480347, 63, 0)
(0.3615436255931854, -0.6594223976135254, -0.4334465265274048, -0.496560662984848, 63, 0)
(0.3726690411567688, -0.6361992955207825, -0.4389508068561554, -0.5135079026222229, 63, 0)
(0.3896477222442627, -0.5905600786209106, -0.4534798264503479, -0.5420051217079163, 63, 0)
(0.40358084440231323, -0.5533601641654968, -0.4643142819404602, -0.5615402460098267, 63, 0)
(0.42314669489860535, -0.49119892716407776, -0.4798453450202942, -0.5911169648170471, 63, 0)
(0.4306507706642151, -0.46542537212371826, -0.48631811141967773, -0.6011771559715271, 63, 0)
(0.4453476071357727, -0.4191907048225403, -0.497384250164032, -0.6152671575546265, 63, 0)
(0.45232105255126953, -0.39849022030830383, -0.5031501650810242, -0.6192345023155212, 63, 0)
(0.455154687166214, -0.3899361789226532, -0.5061807632446289, -0.6201332211494446, 63, 0)
(0.4612191617488861, -0.3721649646759033, -0.514216423034668, -0.6199609637260437, 63, 0)
(0.4662902057170868, -0.3576961159706116, -0.5228263139724731, -0.6174783706665039, 63, 0)
(0.47455862164497375, -0.3353363573551178, -0.5442167520523071, -0.6051213145256042, 63, 0)
(0.480080246925354, -0.3216319978237152, -0.5644786953926086, -0.5894401669502258, 63, 0)
(0.48709914088249207, -0.3074018359184265, -0.5955257415771484, -0.5599892139434814, 63, 0)
(0.5171011686325073, -0.27807188034057617, -0.6638451814651489, -0.4632411003112793, 63, 0)
(0.5536600351333618, -0.23897090554237366, -0.6971966624259949, -0.3876473307609558, 63, 0)
(0.5789209008216858, -0.20094847679138184, -0.7133306860923767, -0.3400438129901886, 63, 0)
(0.593187153339386, -0.17000502347946167, -0.7246293425559998, -0.30682241916656494, 63, 0)
(0.6034857630729675, -0.1423753947019577, -0.7356463074684143, -0.2726883590221405, 63, 0)
(0.6089690327644348, -0.12461532652378082, -0.7529657483100891, -0.21603351831436157, 63, 0)
(0.606099545955658, -0.12906384468078613, -0.765815794467926, -0.17179155349731445, 63, 0)
(0.6003677845001221, -0.14361530542373657, -0.7737401723861694, -0.14233587682247162, 63, 0)
(0.5891147255897522, -0.17730413377285004, -0.7822691798210144, -0.0977865532040596, 63, 0)
(0.5764408111572266, -0.21083222329616547, -0.7872194051742554, -0.05959437042474747, 63, 0)
(0.5672000646591187, -0.22695733606815338, -0.7906979322433472, -0.03964237868785858, 63, 0)
(0.5547909140586853, -0.2380976378917694, -0.7970166206359863, -0.016773365437984467, 63, 0)
(0.5393704175949097, -0.237321138381958, -0.8078903555870056, 0.00846238061785698, 63, 0)
(0.5241735577583313, -0.23930317163467407, -0.816913366317749, 0.025075506418943405, 63, 0)
(0.4981905519962311, -0.2558061182498932, -0.8274379372596741, 0.04142576456069946, 63, 0)
(0.47421449422836304, -0.2780236601829529, -0.8337932825088501, 0.051111578941345215, 63, 0)
(0.43670958280563354, -0.3157097101211548, -0.8394097089767456, 0.07073669135570526, 63, 0)
(0.38890838623046875, -0.3605462908744812, -0.8419288396835327, 0.09956131875514984, 63, 0)
(0.33029061555862427, -0.41016918420791626, -0.8391774892807007, 0.13583309948444366, 63, 0)
(0.2616453170776367, -0.4594030976295471, -0.828760027885437, 0.18343280255794525, 63, 0)
(0.24103288352489471, -0.4722910225391388, -0.8241998553276062, 0.19884426891803741, 63, 0)
(0.1640365719795227, -0.5116623640060425, -0.801541805267334, 0.2623443603515625, 63, 0)
(0.07835604250431061, -0.5415992736816406, -0.7662667036056519, 0.33669883012771606, 63, 0)
(0.011532982811331749, -0.5556185245513916, -0.7339571118354797, 0.3904639780521393, 63, 0)
(-0.03809075802564621, -0.5607802867889404, -0.7074399590492249, 0.4284893870353699, 63, 0)
(-0.08765974640846252, -0.5599713921546936, -0.6818931102752686, 0.46235260367393494, 63, 0)
(-0.15437078475952148, -0.5532168745994568, -0.6473938822746277, 0.5010010004043579, 63, 0)
(-0.23253315687179565, -0.5360835194587708, -0.6076301336288452, 0.5378925800323486, 63, 0)
(-0.29784640669822693, -0.5137678384780884, -0.5754243731498718, 0.5623319149017334, 63, 0)
(-0.35399720072746277, -0.4863445460796356, -0.5535630583763123, 0.5759539604187012, 63, 0)
(-0.39227285981178284, -0.4682769179344177, -0.5389304757118225, 0.5799939036369324, 63, 0)
(-0.4269469380378723, -0.4547310769557953, -0.5243134498596191, 0.5796821117401123, 63, 0)
(-0.4793969392776489, -0.4332856833934784, -0.5038406252861023, 0.5732248425483704, 63, 0)
(-0.5118401646614075, -0.4199117124080658, -0.48920920491218567, 0.5677748918533325, 63, 0)
(-0.5564316511154175, -0.4030349850654602, -0.46138790249824524, 0.5613092184066772, 63, 0)
(-0.5990156531333923, -0.3853638172149658, -0.42832043766975403, 0.5560727715492249, 63, 0)
(-0.6361221671104431, -0.3721618354320526, -0.3933963179588318, 0.5496212840080261, 63, 0)
(-0.6590601205825806, -0.3668048679828644, -0.3678435683250427, 0.5438611507415771, 63, 0)
(-0.6723856329917908, -0.36549752950668335, -0.35098278522491455, 0.5395556688308716, 63, 0)
(-0.6895216703414917, -0.3657878041267395, -0.32713866233825684, 0.5326722264289856, 63, 0)
(-0.7072755098342896, -0.37150827050209045, -0.2989720404148102, 0.5218801498413086, 63, 0)
(-0.715380847454071, -0.3753182291984558, -0.28670650720596313, 0.5149426460266113, 63, 0)
(-0.7203294634819031, -0.3844847083091736, -0.2716825604438782, 0.5093974471092224, 63, 0)
(-0.7248818278312683, -0.40271100401878357, -0.2471240907907486, 0.501298189163208, 63, 0)
(-0.7267073392868042, -0.41724953055381775, -0.22857362031936646, 0.49553364515304565, 63, 0)
(-0.7275418043136597, -0.449447900056839, -0.18899309635162354, 0.4826606810092926, 63, 0)
(-0.7247927188873291, -0.4880807101726532, -0.1403140127658844, 0.46558019518852234, 63, 0)
(-0.7180073857307434, -0.5228728652000427, -0.0961281955242157, 0.4492538571357727, 63, 0)
(-0.7042389512062073, -0.5690926313400269, -0.02796313166618347, 0.4235556423664093, 63, 0)
(-0.6907327771186829, -0.6036953330039978, 0.034412384033203125, 0.39655518531799316, 63, 0)
(-0.6776226758956909, -0.6337013840675354, 0.1047717034816742, 0.3581521809101105, 63, 0)
(-0.6618547439575195, -0.6618967056274414, 0.17321555316448212, 0.3063291013240814, 63, 0)
(-0.6229482889175415, -0.7047410011291504, 0.2378925085067749, 0.24224567413330078, 63, 0)
(-0.5913339853286743, -0.7352027893066406, 0.2717912495136261, 0.18955373764038086, 63, 0)
(-0.5835185647010803, -0.7422096729278564, 0.28126025199890137, 0.1718246340751648, 63, 0)
(-0.534223735332489, -0.7755021452903748, 0.31977128982543945, 0.1046331375837326, 63, 0)
(-0.47824937105178833, -0.801227331161499, 0.3558376431465149, 0.051885396242141724, 63, 0)
(-0.4055587351322174, -0.831424355506897, 0.37943482398986816, 0.016884727403521538, 63, 0)
(-0.3515700399875641, -0.84489905834198, 0.40219607949256897, -0.02797461487352848, 63, 0)
(-0.2980267405509949, -0.8531792163848877, 0.4217570424079895, -0.0733928233385086, 63, 0)
(-0.28405728936195374, -0.8520866632461548, 0.42941176891326904, -0.0941573902964592, 63, 0)
(-0.27590179443359375, -0.8484424352645874, 0.43050700426101685, -0.13670192658901215, 63, 0)
(-0.27088654041290283, -0.8312203288078308, 0.44528141617774963, -0.19343669712543488, 63, 0)
(-0.25728967785835266, -0.8172640204429626, 0.4610198736190796, -0.230959951877594, 63, 0)
(-0.241013303399086, -0.8043259382247925, 0.47285473346710205, -0.26717233657836914, 63, 0)
(-0.22416554391384125, -0.7924159169197083, 0.48228126764297485, -0.29871708154678345, 63, 0)
(-0.199797123670578, -0.7758997082710266, 0.4932781457901001, -0.3387293815612793, 63, 0)
(-0.17168323695659637, -0.7546885013580322, 0.49856293201446533, -0.39039140939712524, 63, 0)
(-0.1521325558423996, -0.7393333315849304, 0.4977201223373413, -0.4272198975086212, 63, 0)
(-0.13976258039474487, -0.7297695875167847, 0.4953768253326416, -0.45000532269477844, 63, 0)
(-0.12024900317192078, -0.7134540677070618, 0.486307293176651, -0.4899273216724396, 63, 0)
(-0.11174391955137253, -0.7028394341468811, 0.47399091720581055, -0.518519937992096, 63, 0)
(-0.10367479175329208, -0.7012896537780762, 0.44478002190589905, -0.5473712682723999, 63, 0)
(-0.1219191700220108, -0.7072030305862427, 0.3904877305030823, -0.5766447186470032, 63, 0)
(-0.14835456013679504, -0.7262527942657471, 0.3187375068664551, -0.5907236933708191, 63, 0)
(-0.15797623991966248, -0.7307685017585754, 0.2986680865287781, -0.5931428074836731, 63, 0)
(-0.20425133407115936, -0.7442724704742432, 0.21631324291229248, -0.5979538559913635, 63, 0)
(-0.22845330834388733, -0.7471186518669128, 0.17890816926956177, -0.5980090498924255, 63, 0)
(-0.26580727100372314, -0.7478510141372681, 0.12426294386386871, -0.5955032706260681, 63, 0)
(-0.3073522746562958, -0.7495470643043518, 0.0593838170170784, -0.5832560062408447, 63, 0)
(-0.3498815596103668, -0.7531716227531433, 0.001103818416595459, -0.5570588111877441, 63, 0)
(-0.393831729888916, -0.7562144994735718, -0.04732011258602142, -0.5203817486763, 63, 0)
(-0.4207218289375305, -0.7587688565254211, -0.07499057054519653, -0.491568386554718, 63, 0)
(-0.4406253695487976, -0.7623686194419861, -0.09545916318893433, -0.4642532467842102, 63, 0)
(-0.4503299593925476, -0.7659127712249756, -0.10560654103755951, -0.44657355546951294, 63, 0)
(-0.45964959263801575, -0.7727159857749939, -0.11603958904743195, -0.4220986068248749, 63, 0)
(-0.4628514051437378, -0.7822051048278809, -0.12050890922546387, -0.39925137162208557, 63, 0)
(-0.46081608533859253, -0.7909242510795593, -0.11960908770561218, -0.3844233453273773, 63, 0)
(-0.4554937779903412, -0.8012716174125671, -0.1157141625881195, -0.3702695369720459, 63, 0)
(-0.44119542837142944, -0.8191249370574951, -0.10584178566932678, -0.35096830129623413, 63, 0)
(-0.42034730315208435, -0.8390997648239136, -0.09223347902297974, -0.33273550868034363, 63, 0)
(-0.3832669258117676, -0.8671364784240723, -0.06844940781593323, -0.3106374144554138, 63, 0)
(-0.33639538288116455, -0.8951984643936157, -0.03916969895362854, -0.2896958887577057, 63, 0)
(-0.2938280701637268, -0.9160168170928955, -0.013260632753372192, -0.27276790142059326, 63, 0)
(-0.26152151823043823, -0.9297437071800232, 0.006275832653045654, -0.25912123918533325, 63, 0)
(-0.19134728610515594, -0.9547554850578308, 0.04837077856063843, -0.22246065735816956, 63, 0)
(-0.1507544219493866, -0.9664140939712524, 0.07134488970041275, -0.19551748037338257, 63, 0)
(-0.07639031112194061, -0.9807907342910767, 0.1352446973323822, -0.11799554526805878, 63, 0)
(-0.019071534276008606, -0.9764171242713928, 0.2141960859298706, -0.01913643255829811, 63, 0)
(0.042449094355106354, -0.9632035493850708, 0.25949814915657043, 0.05565671622753143, 63, 0)
(0.08656510710716248, -0.9539244771003723, 0.27192893624305725, 0.09267877042293549, 63, 0)
(0.11862240731716156, -0.9611254930496216, 0.23056605458259583, 0.0949002280831337, 63, 0)
(0.13663150370121002, -0.9694828987121582, 0.18001332879066467, 0.09502683579921722, 63, 0)
(0.19318543374538422, -0.9675866961479187, 0.12575525045394897, 0.10315464437007904, 63, 0)
(0.26517826318740845, -0.9561902284622192, 0.058531254529953, 0.10933917760848999, 63, 0)
(0.3241477608680725, -0.9395196437835693, -0.009112238883972168, 0.11021839082241058, 63, 0)
(0.3586267828941345, -0.9255193471908569, -0.05543261766433716, 0.10829568654298782, 63, 0)
(0.39229440689086914, -0.9088404178619385, -0.08955304324626923, 0.10997580736875534, 63, 0)
(0.42865079641342163, -0.890816330909729, -0.08274756371974945, 0.1259278804063797, 63, 0)
(0.4705299735069275, -0.8647022843360901, -0.0578637421131134, 0.16596288979053497, 63, 0)
(0.47273629903793335, -0.8629217147827148, -0.06628966331481934, 0.16580839455127716, 63, 0)
(0.47257527709007263, -0.8631529808044434, -0.07111914455890656, 0.16303907334804535, 63, 0)
(0.47245296835899353, -0.8633582592010498, -0.07281564176082611, 0.1615515947341919, 63, 0)
(0.47317320108413696, -0.860974133014679, -0.08039000630378723, 0.16842851042747498, 63, 0)
(0.46630144119262695, -0.8620606660842896, -0.08338214457035065, 0.18017253279685974, 63, 0)
(0.4557781219482422, -0.8664159178733826, -0.08522675931453705, 0.1852736473083496, 63, 0)
(0.44717442989349365, -0.8685437440872192, -0.08880782127380371, 0.19437076151371002, 63, 0)
(0.43737027049064636, -0.871274471282959, -0.0918777734041214, 0.2028467357158661, 63, 0)
(0.41063520312309265, -0.8807777762413025, -0.09334364533424377, 0.21655531227588654, 63, 0)
(0.3782900869846344, -0.891562819480896, -0.09413038194179535, 0.23054713010787964, 63, 0)
(0.3595123589038849, -0.8974364995956421, -0.09495379030704498, 0.2373659312725067, 63, 0)
(0.31944209337234497, -0.9091187715530396, -0.09584534168243408, 0.24954701960086823, 63, 0)
(0.2833865284919739, -0.9188942909240723, -0.09641120582818985, 0.25696393847465515, 63, 0)
(0.22921337187290192, -0.9315595030784607, -0.0969422236084938, 0.26506707072257996, 63, 0)
(0.18348261713981628, -0.9399427175521851, -0.09907277673482895, 0.2702341675758362, 63, 0)
(0.145778089761734, -0.9447582364082336, -0.11197446286678314, 0.2713717520236969, 63, 0)
(0.1369790881872177, -0.9454883337020874, -0.11673815548419952, 0.2714054584503174, 63, 0)
(0.09519221633672714, -0.947149395942688, -0.13267621397972107, 0.276122123003006, 63, 0)
(0.09535720944404602, -0.9466521143913269, -0.136325404047966, 0.2759932279586792, 63, 0)
(0.10134967416524887, -0.9467287659645081, -0.13423849642276764, 0.2746141850948334, 63, 0)
(0.11094017326831818, -0.9461022615432739, -0.12381932139396667, 0.27794164419174194, 63, 0)
(0.12348029762506485, -0.9452685713768005, -0.11414336413145065, 0.2796272039413452, 63, 0)
(0.12055983394384384, -0.9457729458808899, -0.10805360972881317, 0.2816086411476135, 63, 0)
(0.1101774126291275, -0.9461684823036194, -0.10836046189069748, 0.2844017446041107, 63, 0)
(0.10194828361272812, -0.9461442232131958, -0.11167740076780319, 0.2862620949745178, 63, 0)
(0.0884208008646965, -0.9438104033470154, -0.1147770807147026, 0.297035276889801, 63, 0)
(0.09013927727937698, -0.9429751038551331, -0.11712191998958588, 0.29825425148010254, 63, 0)
(0.09481290727853775, -0.9394593834877014, -0.12053456157445908, 0.30642828345298767, 63, 0)
(0.10692856460809708, -0.9321745038032532, -0.1235775277018547, 0.32302558422088623, 63, 0)
(0.12062648683786392, -0.9263560771942139, -0.12080308049917221, 0.3357384502887726, 63, 0)
(0.12441001832485199, -0.9263957142829895, -0.11630681157112122, 0.33583638072013855, 63, 0)
(0.1255175918340683, -0.9264335632324219, -0.11443209648132324, 0.33596405386924744, 63, 0)
(0.12701797485351562, -0.9252793192863464, -0.11419840157032013, 0.33864960074424744, 63, 0)
(0.12803596258163452, -0.9238463640213013, -0.11427702009677887, 0.34213384985923767, 63, 0)
(0.12909667193889618, -0.9214129447937012, -0.11443960666656494, 0.34818950295448303, 63, 0)
(0.1291254460811615, -0.9212173223495483, -0.11453211307525635, 0.34866616129875183, 63, 0)
(0.13043692708015442, -0.9183799624443054, -0.1132151186466217, 0.35601523518562317, 63, 0)
(0.1309092789888382, -0.9177243709564209, -0.11265302449464798, 0.35770654678344727, 63, 0)
(0.13251884281635284, -0.9149569272994995, -0.11189667880535126, 0.3643787205219269, 63, 0)
(0.13498277962207794, -0.9112170934677124, -0.1112912967801094, 0.3729311227798462, 63, 0)
(0.1359281837940216, -0.9096876382827759, -0.11114227771759033, 0.3763505518436432, 63, 0)
(0.1367318332195282, -0.907288670539856, -0.11168581247329712, 0.38165169954299927, 63, 0)
(0.1377778947353363, -0.9050816297531128, -0.1122605949640274, 0.38631877303123474, 63, 0)
(0.13818973302841187, -0.9043840765953064, -0.11237020790576935, 0.38777074217796326, 63, 0)
(0.13923463225364685, -0.902620792388916, -0.11248183250427246, 0.3914554715156555, 63, 0)
(0.1398472934961319, -0.9009733200073242, -0.11265038698911667, 0.39496806263923645, 63, 0)
(0.14018705487251282, -0.8998904824256897, -0.11297668516635895, 0.39721664786338806, 63, 0)
(0.1408109962940216, -0.8983303308486938, -0.1135997325181961, 0.4003373384475708, 63, 0)
(0.14130762219429016, -0.8972946405410767, -0.11395483464002609, 0.40237897634506226, 63, 0)
(0.14177364110946655, -0.8963631987571716, -0.11428967863321304, 0.4041920006275177, 63, 0)
(0.1422918289899826, -0.8946139812469482, -0.114824078977108, 0.40771862864494324, 63, 0)
(0.14277954399585724, -0.8930882215499878, -0.11521995067596436, 0.4107699692249298, 63, 0)
(0.1432598978281021, -0.8920434713363647, -0.11547453701496124, 0.4127964973449707, 63, 0)
(0.14382584393024445, -0.8906625509262085, -0.11618535220623016, 0.41537386178970337, 63, 0)
(0.14436736702919006, -0.8893484473228455, -0.11680682748556137, 0.4178202748298645, 63, 0)
(0.14479005336761475, -0.8884955644607544, -0.11711486428976059, 0.41939905285835266, 63, 0)
