<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button
(-0.20529551804065704, -0.7328720688819885, 0.1461498737335205, -0.6319753527641296, 4, 0)
(-0.20208756625652313, -0.7352446913719177, 0.13941806554794312, -0.6317743062973022, 4, 0)
(-0.20121406018733978, -0.7356164455413818, 0.13729354739189148, -0.6320855021476746, 4, 0)
(-0.20128728449344635, -0.7356929183006287, 0.13536663353443146, -0.632388710975647, 4, 0)
(-0.2013666331768036, -0.7362362146377563, 0.13357147574424744, -0.6321127414703369, 4, 0)
(-0.19831795990467072, -0.7368905544281006, 0.13090980052947998, -0.6328704953193665, 4, 0)
(-0.19371819496154785, -0.7383525967597961, 0.12640738487243652, -0.6335062384605408, 4, 0)
(-0.19378510117530823, -0.7394387125968933, 0.1265937238931656, -0.6321802139282227, 4, 0)
(-0.19427801668643951, -0.739822268486023, 0.12759052217006683, -0.6313793063163757, 4, 0)
(-0.1963101029396057, -0.7394903898239136, 0.1298234909772873, -0.6306840181350708, 4, 0)
(-0.19566401839256287, -0.7383655905723572, 0.12955597043037415, -0.6322556734085083, 4, 0)
(-0.19533666968345642, -0.7365471124649048, 0.13021202385425568, -0.6343399286270142, 4, 0)
(-0.198068305850029, -0.7347990870475769, 0.13106127083301544, -0.6353442668914795, 4, 0)
(-0.20171961188316345, -0.7324216365814209, 0.1306871771812439, -0.6370155811309814, 4, 0)
(-0.2039857804775238, -0.7308272123336792, 0.12847091257572174, -0.6385740637779236, 4, 0)
(-0.2050202190876007, -0.7299099564552307, 0.12481987476348877, -0.6400142312049866, 4, 0)
(-0.2059856802225113, -0.7284383773803711, 0.1191803365945816, -0.6424511671066284, 4, 0)
(-0.20416788756847382, -0.7246865034103394, 0.1166093647480011, -0.6477248072624207, 4, 0)
(-0.20237287878990173, -0.7191885113716125, 0.11393983662128448, -0.6548519134521484, 4, 0)
(-0.20158597826957703, -0.715485155582428, 0.1129894107580185, -0.659300684928894, 4, 0)
(-0.20079270005226135, -0.7128573060035706, 0.11304968595504761, -0.6623718738555908, 4, 0)
(-0.2002265304327011, -0.7106411457061768, 0.11286534368991852, -0.6649510264396667, 4, 0)
(-0.2006126195192337, -0.7074741125106812, 0.11160140484571457, -0.6684162616729736, 4, 0)
(-0.20042556524276733, -0.7057387232780457, 0.11132239550352097, -0.6703506112098694, 4, 0)
(-0.20010286569595337, -0.7033450603485107, 0.11140140146017075, -0.6729447245597839, 4, 0)
(-0.20065602660179138, -0.7025395631790161, 0.11026298999786377, -0.6738081574440002, 4, 0)
(-0.20106780529022217, -0.7014560699462891, 0.10736684501171112, -0.6752803921699524, 4, 0)
(-0.20029716193675995, -0.6998063921928406, 0.10488385707139969, -0.6776072978973389, 4, 0)
(-0.19767798483371735, -0.6966609954833984, 0.10196980834007263, -0.6820478439331055, 4, 0)
(-0.19728974997997284, -0.6952269077301025, 0.10033231228590012, -0.6838638186454773, 4, 0)
(-0.19727282226085663, -0.6947576999664307, 0.09954339265823364, -0.6844607591629028, 4, 0)
(-0.19744591414928436, -0.6944542527198792, 0.09975415468215942, -0.6846879720687866, 4, 0)
(-0.19733236730098724, -0.6925489902496338, 0.10133350640535355, -0.6864165663719177, 4, 0)
(-0.19658693671226501, -0.6910373568534851, 0.10351907461881638, -0.6878260970115662, 4, 0)
(-0.19537444412708282, -0.6910913586616516, 0.1046193540096283, -0.6879511475563049, 4, 0)
(-0.19410566985607147, -0.6912030577659607, 0.10515081882476807, -0.6881169676780701, 4, 0)
(-0.1918381303548813, -0.6905815005302429, 0.10605086386203766, -0.6892377138137817, 4, 0)
(-0.18784503638744354, -0.6893656849861145, 0.10848309099674225, -0.6911734938621521, 4, 0)
(-0.1861947774887085, -0.6891001462936401, 0.10866090655326843, -0.6918565630912781, 4, 0)
(-0.1837112456560135, -0.6881142854690552, 0.10964655131101608, -0.6933445334434509, 4, 0)
(-0.1810738444328308, -0.6871331334114075, 0.11097626388072968, -0.6947983503341675, 4, 0)
(-0.17858360707759857, -0.685666561126709, 0.11262620985507965, -0.6966239213943481, 4, 0)
(-0.1767907440662384, -0.6840779185295105, 0.11364444345235825, -0.6984752416610718, 4, 0)
(-0.1770235300064087, -0.6819508075714111, 0.11215745657682419, -0.7007328867912292, 4, 0)
(-0.178645521402359, -0.6798897981643677, 0.11224664002656937, -0.702307939529419, 4, 0)
(-0.18116897344589233, -0.6781620383262634, 0.11241082847118378, -0.7033051252365112, 4, 0)
(-0.18249858915805817, -0.6775650382041931, 0.1119074672460556, -0.703616738319397, 4, 0)
(-0.18401873111724854, -0.6770925521850586, 0.11047772318124771, -0.7039017677307129, 4, 0)
(-0.18390659987926483, -0.6771069765090942, 0.10984638333320618, -0.7040159702301025, 4, 0)
(-0.18176522850990295, -0.6769685745239258, 0.10864169895648956, -0.7048914432525635, 4, 0)
(-0.17926181852817535, -0.6758543252944946, 0.10748301446437836, -0.706777036190033, 4, 0)
(-0.17850662767887115, -0.674866259098053, 0.10701252520084381, -0.7079825401306152, 4, 0)
(-0.17839279770851135, -0.6738908886909485, 0.10698482394218445, -0.7089438438415527, 4, 0)
(-0.17901942133903503, -0.6726266741752625, 0.10838943719863892, -0.7097727060317993, 4, 0)
(-0.18089158833026886, -0.6714403629302979, 0.1099051684141159, -0.710188090801239, 4, 0)
(-0.18151849508285522, -0.6710062623023987, 0.11033445596694946, -0.710371732711792, 4, 0)
(-0.18251731991767883, -0.6699837446212769, 0.11182643473148346, -0.7108474373817444, 4, 0)
(-0.18222734332084656, -0.6694353222846985, 0.11243446916341782, -0.711342453956604, 4, 0)
(-0.18113793432712555, -0.6690976619720459, 0.11223308742046356, -0.7119700908660889, 4, 0)
(-0.1788182407617569, -0.6688029170036316, 0.11134060472249985, -0.7129727005958557, 4, 0)
(-0.17763903737068176, -0.6681784987449646, 0.11057545244693756, -0.7139714360237122, 4, 0)
(-0.1769842803478241, -0.6667903661727905, 0.11164721846580505, -0.7152639031410217, 4, 0)
(-0.177254319190979, -0.665538489818573, 0.11331184208393097, -0.7161005735397339, 4, 0)
(-0.17814604938030243, -0.664277970790863, 0.11523938179016113, -0.716741681098938, 4, 0)
(-0.17904987931251526, -0.6634559035301208, 0.11630275100469589, -0.717106282711029, 4, 0)
(-0.17884407937526703, -0.6628547310829163, 0.11709780246019363, -0.7175838351249695, 4, 0)
(-0.1784762591123581, -0.6627447009086609, 0.11723607778549194, -0.7177544236183167, 4, 0)
(-0.1719641238451004, -0.6610291600227356, 0.11774777621030807, -0.72083580493927, 4, 0)
(-0.1704040765762329, -0.6599103212356567, 0.1188422292470932, -0.7220509648323059, 4, 0)
(-0.1703001707792282, -0.6595742106437683, 0.11916274577379227, -0.7223295569419861, 4, 0)
(-0.16975317895412445, -0.6592963337898254, 0.11960826814174652, -0.7226383686065674, 4, 0)
(-0.16955044865608215, -0.659140408039093, 0.119644895195961, -0.7228220701217651, 4, 0)
(-0.1662176102399826, -0.6588833928108215, 0.1177065297961235, -0.7241476774215698, 4, 0)
(-0.16457301378250122, -0.6575068831443787, 0.11855250597000122, -0.7256348729133606, 4, 0)
(-0.16453570127487183, -0.6564769148826599, 0.11989809572696686, -0.7263543605804443, 4, 0)
(-0.164998397231102, -0.6552541255950928, 0.12092231214046478, -0.7271832823753357, 4, 0)
(-0.16582801938056946, -0.6541888117790222, 0.12199851125478745, -0.7277736067771912, 4, 0)
(-0.1662754863500595, -0.6545383334159851, 0.12154024839401245, -0.7274340391159058, 4, 0)
(-0.16587387025356293, -0.6547682881355286, 0.12113276869058609, -0.7273867130279541, 4, 0)
(-0.16540567576885223, -0.6546669006347656, 0.12107895314693451, -0.7275934815406799, 4, 0)
(-0.16463905572891235, -0.6538761854171753, 0.12070603668689728, -0.7285398244857788, 4, 0)
(-0.1647367775440216, -0.652869701385498, 0.12119046598672867, -0.7293395400047302, 4, 0)
(-0.16479545831680298, -0.6522334218025208, 0.12042485177516937, -0.7300220131874084, 4, 0)
(-0.16499528288841248, -0.6524817943572998, 0.11946559697389603, -0.7299124002456665, 4, 0)
(-0.16376301646232605, -0.6530376076698303, 0.11782558262348175, -0.7299595475196838, 4, 0)
(-0.16422002017498016, -0.6529584527015686, 0.11745501309633255, -0.7299874424934387, 4, 0)
(-0.1642635613679886, -0.6527014374732971, 0.1177002340555191, -0.7301678657531738, 4, 0)
(-0.16421325504779816, -0.6522400975227356, 0.11791238933801651, -0.7305571436882019, 4, 0)
(-0.16365279257297516, -0.6520923376083374, 0.11743009835481644, -0.7308923006057739, 4, 0)
(-0.16330330073833466, -0.652190625667572, 0.11649072170257568, -0.7310333251953125, 4, 0)
(-0.16299280524253845, -0.6522413492202759, 0.11565525829792023, -0.7311899065971375, 4, 0)
(-0.16198788583278656, -0.6524202227592468, 0.11454570293426514, -0.7314281463623047, 4, 0)
(-0.16128285229206085, -0.6522209644317627, 0.11434166133403778, -0.7317935824394226, 4, 0)
(-0.16039982438087463, -0.6515265703201294, 0.1144528016448021, -0.7325884699821472, 4, 0)
(-0.16072508692741394, -0.6510530710220337, 0.11418522894382477, -0.7329795956611633, 4, 0)
(-0.16212576627731323, -0.6507588624954224, 0.11390063911676407, -0.7329769134521484, 4, 0)
(-0.1632859706878662, -0.6505973935127258, 0.11391103267669678, -0.7328609824180603, 4, 0)
(-0.1635718047618866, -0.6504561305046082, 0.11369114369153976, -0.7329567074775696, 4, 0)
(-0.1641070395708084, -0.6506231427192688, 0.11313937604427338, -0.7327742576599121, 4, 0)
(-0.16425538063049316, -0.6508439183235168, 0.11206287890672684, -0.7327102422714233, 4, 0)
(-0.16426187753677368, -0.6511959433555603, 0.11072828620672226, -0.732599139213562, 4, 0)
