<YEI3Space WL:12000857>


           R,                   i,                  j,                    k,        %,  Button

(-0.6969476938247681, 0.3327663242816925, -3.0484187602996826, -0.322265625, 0.2783203125, 0.22119140625, 0.06422018259763718, -0.39082568883895874, 0.08073394745588303, 13, 0)
(0.40955856442451477, 1.2659082412719727, -3.409109592437744, -0.737548828125, 0.65966796875, 0.251953125, 0.078899085521698, -0.39174312353134155, 0.08073394745588303, 13, 0)
(0.9668840169906616, 1.8499946594238281, -2.878545045852661, -0.74853515625, 0.782958984375, 0.0146484375, 0.09082569181919098, -0.38623854517936707, 0.08348623663187027, 13, 0)
(1.1460658311843872, 2.0163776874542236, -3.730240821838379, -0.761474609375, 0.726806640625, -0.0791015625, 0.10091742873191833, -0.3807339370250702, 0.0917431190609932, 13, 0)
(1.09370756149292, 1.9884533882141113, -4.832092761993408, -0.78466796875, 0.694091796875, -0.095458984375, 0.11651375889778137, -0.37155964970588684, 0.0990825667977333, 13, 0)
(0.7644317746162415, 1.9593653678894043, -5.708222389221191, -0.8271484375, 0.582275390625, -0.17529296875, 0.1385321170091629, -0.35963302850723267, 0.10642202198505402, 13, 0)
(0.137295201420784, 1.8814096450805664, -6.303944110870361, -0.8251953125, 0.51513671875, -0.2216796875, 0.16697247326374054, -0.34495413303375244, 0.1119266077876091, 13, 0)
(-0.037232596427202225, 1.8709379434585571, -6.64485502243042, -0.781982421875, 0.39599609375, -0.286376953125, 0.18623852729797363, -0.3284403681755066, 0.11376146972179413, 13, 0)
(-0.0034905560314655304, 1.8092714548110962, -6.412151336669922, -0.956787109375, 0.462158203125, -0.41845703125, 0.21376146376132965, -0.30733945965766907, 0.11926605552434921, 13, 0)
(-0.16987371444702148, 1.7441143989562988, -6.419132232666016, -0.94775390625, 0.39111328125, -0.5009765625, 0.2293577939271927, -0.28623852133750916, 0.12293577939271927, 13, 0)
(-0.07795574516057968, 1.6929196119308472, -7.45233678817749, -0.821044921875, 0.179443359375, -0.4404296875, 0.24495412409305573, -0.27339449524879456, 0.12293577939271927, 13, 0)
(-0.039559632539749146, 1.583548903465271, -8.064347267150879, -0.657958984375, 0.078857421875, -0.466796875, 0.26788991689682007, -0.23302751779556274, 0.1321100890636444, 13, 0)
(-0.05817593261599541, 1.5032660961151123, -8.743842124938965, -0.645751953125, -0.120849609375, -0.475830078125, 0.28532111644744873, -0.19266055524349213, 0.13577981293201447, 13, 0)
(-0.05933944880962372, 1.4020400047302246, -8.98469066619873, -0.679931640625, -0.141845703125, -0.49267578125, 0.2908256947994232, -0.18165138363838196, 0.1385321170091629, 13, 0)
(0.8610038161277771, 1.4020400047302246, -10.300630569458008, -0.743896484375, -0.953857421875, -0.8603515625, 0.30458715558052063, -0.13302752375602722, 0.14678898453712463, 13, 0)
(2.135056734085083, 0.5328915119171143, -8.893936157226562, -1.082763671875, -0.81640625, -0.81982421875, 0.31192660331726074, -0.08990825712680817, 0.14862385392189026, 13, 0)
(2.2165029048919678, -1.1402482986450195, -6.2480950355529785, -0.732177734375, -0.660888671875, -0.56787109375, 0.31376147270202637, -0.05137614905834198, 0.14862385392189026, 13, 0)
(1.770875334739685, -1.8197431564331055, -4.870489120483398, -0.594970703125, -0.6806640625, -0.431640625, 0.32018348574638367, -0.03211009129881859, 0.1449541300535202, 13, 0)
(0.9761921167373657, -1.8174160718917847, -2.985588788986206, -0.633544921875, -0.770751953125, -0.260986328125, 0.33211010694503784, 0.022018348798155785, 0.12293577939271927, 13, 0)
(1.2344932556152344, -2.0140507221221924, -3.309046983718872, -0.559814453125, -0.6396484375, -0.2138671875, 0.33761468529701233, 0.039449542760849, 0.11376146972179413, 13, 0)
(1.2728893756866455, -2.5469422340393066, -4.047881126403809, -0.548828125, -0.631103515625, -0.243408203125, 0.3412843942642212, 0.06422018259763718, 0.10091742873191833, 13, 0)
(1.276379942893982, -2.727287769317627, -4.791369915008545, -0.54833984375, -0.7041015625, -0.21728515625, 0.342201828956604, 0.08256880939006805, 0.09266055375337601, 13, 0)
(1.9244598150253296, -2.71099853515625, -5.498789310455322, -0.519287109375, -0.893310546875, -0.188232421875, 0.33853211998939514, 0.11926605552434921, 0.07431192696094513, 13, 0)
(2.4701499938964844, -2.772665023803711, -5.7594170570373535, -0.490966796875, -0.9375, -0.202392578125, 0.3293578028678894, 0.15688073635101318, 0.04954128339886665, 13, 0)
(2.8029162883758545, -2.6376967430114746, -5.515078544616699, -0.406494140625, -1.085205078125, -0.193115234375, 0.31926605105400085, 0.18623852729797363, 0.03211009129881859, 13, 0)
(3.131028652191162, -2.49691104888916, -4.567974090576172, -0.286865234375, -1.016357421875, -0.158447265625, 0.30642202496528625, 0.22018349170684814, 0.005504587199538946, 13, 0)
(3.2403993606567383, -2.500401496887207, -3.5021910667419434, -0.176025390625, -0.973876953125, -0.0947265625, 0.29266056418418884, 0.24220183491706848, -0.00917431153357029, 13, 0)
(3.111248731613159, -2.4270999431610107, -2.907633066177368, -0.062255859375, -0.907470703125, 0.14306640625, 0.2816513776779175, 0.26146790385246277, -0.035779815167188644, 13, 0)
(2.287477731704712, -2.147855520248413, -2.067572593688965, -0.062744140625, -1.03076171875, 0.15625, 0.27155962586402893, 0.27339449524879456, -0.059633027762174606, 13, 0)
(1.9407490491867065, -1.8744285106658936, -1.9523842334747314, 0.002685546875, -0.803466796875, 0.159912109375, 0.26788991689682007, 0.2825688123703003, -0.06788990646600723, 13, 0)
(1.15304696559906, -1.5788947343826294, -2.2374463081359863, 0.02734375, -0.83251953125, 0.2001953125, 0.25321102142333984, 0.2944954037666321, -0.08990825712680817, 13, 0)
(1.0343680381774902, -1.297323226928711, -2.4957475662231445, 0.048828125, -0.87109375, 0.173095703125, 0.24220183491706848, 0.30091744661331177, -0.09816513955593109, 13, 0)
(-2.209522008895874, -2.5446152687072754, -1.2298392057418823, 0.01953125, -1.0869140625, 0.179443359375, 0.23394495248794556, 0.30733945965766907, -0.10091742873191833, 13, 0)
(-3.1985127925872803, -2.8459665775299072, 0.8505321145057678, 0.0859375, -1.171630859375, 0.08251953125, 0.23577982187271118, 0.3036697208881378, -0.09633027762174606, 13, 0)
(-1.8499946594238281, -1.9419126510620117, 1.3869142532348633, 0.134521484375, -0.920654296875, -0.072998046875, 0.24495412409305573, 0.30000001192092896, -0.08807339519262314, 13, 0)
(0.4933319091796875, -0.8144630193710327, -0.8307523131370544, 0.327392578125, -0.726318359375, 0.074951171875, 0.24770642817020416, 0.30000001192092896, -0.08990825712680817, 13, 0)
(2.749394655227661, 0.4572628140449524, -2.930903434753418, 0.19775390625, -0.76806640625, -0.02490234375, 0.23486238718032837, 0.302752286195755, -0.09633027762174606, 13, 0)
(4.581936359405518, 1.2519460916519165, -4.396936893463135, 0.22314453125, -0.395751953125, 0.0703125, 0.22660550475120544, 0.3082568943500519, -0.10917431116104126, 13, 0)
(4.273603916168213, 1.0180788040161133, -5.851335048675537, 0.17822265625, -0.65185546875, 0.058349609375, 0.197247713804245, 0.32660549879074097, -0.12935779988765717, 13, 0)
