<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button

(0.07443886995315552, -0.6914129257202148, -0.7131854891777039, 0.08816879242658615, 18, 3)
(0.08996030688285828, -0.6948460340499878, -0.7066760659217834, 0.09851469099521637, 18, 0)
(0.11063463985919952, -0.6964190006256104, -0.700246274471283, 0.11142700910568237, 18, 0)
(0.12340961396694183, -0.6952937245368958, -0.6979614496231079, 0.11910811811685562, 18, 0)
(0.135249063372612, -0.6926904320716858, -0.6971316337585449, 0.12607687711715698, 18, 0)
(0.14636066555976868, -0.6887608766555786, -0.6975527405738831, 0.1326930820941925, 18, 0)
(0.16219308972358704, -0.6809887886047363, -0.6997875571250916, 0.14228591322898865, 18, 0)
(0.17297115921974182, -0.6742498278617859, -0.7023508548736572, 0.14890092611312866, 18, 0)
(0.1837015151977539, -0.6658200621604919, -0.7062079310417175, 0.15558941662311554, 18, 0)
(0.1977960765361786, -0.6517066955566406, -0.7132807970046997, 0.1654864400625229, 16, 0)
(0.2076476812362671, -0.6439315676689148, -0.7160208821296692, 0.1718975454568863, 16, 0)
(0.22215352952480316, -0.6348183751106262, -0.7172048091888428, 0.1824033111333847, 16, 0)
(0.231331005692482, -0.6304334402084351, -0.7157605886459351, 0.19164212048053741, 16, 1)
(0.23908084630966187, -0.6265254616737366, -0.7138394713401794, 0.20184075832366943, 16, 1)
(0.24849145114421844, -0.621863067150116, -0.7102031111717224, 0.21714068949222565, 16, 1)
(0.25381186604499817, -0.6190484762191772, -0.7074164152145386, 0.22786104679107666, 16, 1)
(0.26017260551452637, -0.6145275235176086, -0.7035673260688782, 0.24425223469734192, 16, 1)
(0.2642330825328827, -0.6113556623458862, -0.7008786201477051, 0.25533202290534973, 16, 1)
(0.26874393224716187, -0.6080725193023682, -0.6982812285423279, 0.26538267731666565, 16, 1)
(0.2759852409362793, -0.6024433374404907, -0.6952769160270691, 0.2783602476119995, 16, 1)
(0.2828710377216339, -0.5961304903030396, -0.6931758522987366, 0.2900344729423523, 16, 1)
(0.2893727421760559, -0.5860731601715088, -0.6923931241035461, 0.3055708110332489, 16, 1)
(0.29005321860313416, -0.5822850465774536, -0.6918843388557434, 0.3132242262363434, 16, 1)
(0.2894778251647949, -0.5817745327949524, -0.6897773146629333, 0.3192935287952423, 16, 1)
