<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button
(0.5432904958724976, -0.5830965042114258, -0.5770584344863892, 0.1784304529428482, 57, 0)
(0.5404161214828491, -0.5838214159011841, -0.5781978964805603, 0.1810808926820755, 57, 0)
(0.5224952101707458, -0.5893481969833374, -0.5835210680961609, 0.19791671633720398, 57, 0)
(0.50962895154953, -0.5941442251205444, -0.5858135223388672, 0.20998500287532806, 57, 0)
(0.5000994801521301, -0.5978336930274963, -0.5869578123092651, 0.2190341353416443, 57, 0)
(0.48517704010009766, -0.6038023829460144, -0.5879750847816467, 0.2330479770898819, 57, 0)
(0.46914491057395935, -0.6104856133460999, -0.5881061553955078, 0.24767251312732697, 57, 0)
(0.4525010883808136, -0.6173377633094788, -0.5874951481819153, 0.2626529932022095, 57, 0)
(0.43033578991889954, -0.6263689398765564, -0.5850911736488342, 0.28309327363967896, 57, 0)
(0.4126747250556946, -0.6337382793426514, -0.5820020437240601, 0.2989136576652527, 57, 0)
(0.39983469247817993, -0.6393643617630005, -0.5794537663459778, 0.3091582953929901, 57, 0)
(0.3754415214061737, -0.6523319482803345, -0.5708808898925781, 0.3280273973941803, 57, 0)
(0.35692098736763, -0.6641560792922974, -0.5614579319953918, 0.34098294377326965, 57, 0)
(0.3305979073047638, -0.6826040148735046, -0.5461877584457397, 0.35557815432548523, 57, 0)
(0.30771973729133606, -0.6982370018959045, -0.5327283143997192, 0.36602529883384705, 57, 0)
(0.28301432728767395, -0.7135916948318481, -0.5187811255455017, 0.37623947858810425, 57, 0)
(0.24940700829029083, -0.7310293316841125, -0.501569390296936, 0.389641672372818, 57, 0)
(0.22382892668247223, -0.741230309009552, -0.49004191160202026, 0.400421679019928, 57, 0)
(0.19814682006835938, -0.7487856149673462, -0.4797585904598236, 0.41217705607414246, 57, 0)
(0.1738124042749405, -0.7536593675613403, -0.4710688889026642, 0.42412400245666504, 57, 0)
(0.1516706943511963, -0.7567480802536011, -0.4633890986442566, 0.43542981147766113, 57, 0)
(0.13018612563610077, -0.7594249844551086, -0.4558281898498535, 0.4455852508544922, 57, 0)
(0.10184542089700699, -0.7626224160194397, -0.4461084008216858, 0.4571891725063324, 57, 0)
(0.07223082333803177, -0.7659838795661926, -0.4360152781009674, 0.466842919588089, 57, 0)
(0.049667444080114365, -0.7681536674499512, -0.4284800589084625, 0.4731575846672058, 57, 0)
(0.020766807720065117, -0.7705150246620178, -0.4188169240951538, 0.4800708293914795, 57, 0)
(-0.001932260929606855, -0.7715874910354614, -0.4112251102924347, 0.48532792925834656, 57, 0)
(-0.02497890591621399, -0.7710937857627869, -0.40393781661987305, 0.4915536046028137, 57, 0)
(-0.04062820225954056, -0.7696142792701721, -0.39928150177001953, 0.4966062605381012, 57, 0)
(-0.07132795453071594, -0.7643851637840271, -0.391450971364975, 0.5073399543762207, 57, 0)
(-0.18547748029232025, -0.7338201999664307, -0.3606244623661041, 0.545028805732727, 57, 0)
(-0.25526633858680725, -0.7031821012496948, -0.3246486186981201, 0.5787725448608398, 57, 0)
(-0.3301987051963806, -0.6610895395278931, -0.257539838552475, 0.6225776672363281, 57, 0)
(-0.42719873785972595, -0.5803377032279968, -0.16517294943332672, 0.6733701229095459, 57, 0)
(-0.456623375415802, -0.5457436442375183, -0.13976100087165833, 0.6885679960250854, 57, 0)
(-0.47686100006103516, -0.5188893675804138, -0.13056258857250214, 0.697360098361969, 57, 0)
(-0.4883544445037842, -0.5063592791557312, -0.1279943585395813, 0.6990908980369568, 57, 0)
(-0.5105958580970764, -0.48469817638397217, -0.12412296235561371, 0.6992519497871399, 57, 0)
(-0.5283032655715942, -0.47293052077293396, -0.12299492955207825, 0.6943375468254089, 57, 0)
(-0.5410236716270447, -0.46587321162223816, -0.1233949214220047, 0.6892237663269043, 57, 0)
(-0.5598269104957581, -0.4565686583518982, -0.12453539669513702, 0.6801691055297852, 57, 0)
(-0.5854323506355286, -0.44566771388053894, -0.1240682303905487, 0.6657751202583313, 57, 0)
(-0.6084794402122498, -0.43581706285476685, -0.12087227404117584, 0.6520784497261047, 57, 0)
(-0.624457061290741, -0.4279455244541168, -0.11699561774730682, 0.6428283452987671, 57, 0)
(-0.6441394686698914, -0.4169546961784363, -0.1119782030582428, 0.6314222812652588, 57, 0)
(-0.661963939666748, -0.40687674283981323, -0.10780814290046692, 0.6201875805854797, 57, 0)
(-0.6746770143508911, -0.4001619219779968, -0.10324060916900635, 0.6115742325782776, 57, 0)
(-0.6905441284179688, -0.39213329553604126, -0.0949486792087555, 0.600304365158081, 57, 0)
(-0.7014015316963196, -0.3875906467437744, -0.08820125460624695, 0.5916334390640259, 57, 0)
(-0.7084691524505615, -0.38544559478759766, -0.08349281549453735, 0.5852627158164978, 57, 0)
(-0.721591591835022, -0.38253921270370483, -0.07496008276939392, 0.572145402431488, 57, 0)
(-0.729792058467865, -0.3815833330154419, -0.0685701072216034, 0.563112735748291, 57, 0)
(-0.7344491481781006, -0.38090354204177856, -0.06397977471351624, 0.558035671710968, 57, 0)
(-0.7409471869468689, -0.38037142157554626, -0.054715514183044434, 0.550745964050293, 57, 0)
(-0.7439066171646118, -0.38156044483184814, -0.04643183946609497, 0.546679675579071, 57, 0)
(-0.7457728385925293, -0.38324156403541565, -0.03999048471450806, 0.5434610247612, 57, 0)
(-0.7468255758285522, -0.3847390413284302, -0.036072224378585815, 0.5412269234657288, 57, 0)
(-0.7511471509933472, -0.3932752311229706, -0.02007746696472168, 0.529820442199707, 57, 0)
(-0.7535673379898071, -0.3992912471294403, -0.01159784197807312, 0.5220809578895569, 57, 0)
(-0.7574936151504517, -0.41354942321777344, 0.005466669797897339, 0.5051242709159851, 57, 0)
(-0.7601667642593384, -0.4291597604751587, 0.02338021993637085, 0.48725971579551697, 57, 0)
(-0.7610485553741455, -0.44048845767974854, 0.03629675507545471, 0.47482389211654663, 57, 0)
(-0.7606292366981506, -0.4486236572265625, 0.0449562668800354, 0.46707502007484436, 57, 0)
(-0.7592408657073975, -0.4608250558376312, 0.05677217245101929, 0.45603808760643005, 57, 0)
(-0.7566952109336853, -0.4765661358833313, 0.06911292672157288, 0.4421771764755249, 57, 0)
(-0.753031849861145, -0.49372121691703796, 0.08088275790214539, 0.42736467719078064, 57, 0)
(-0.7471844553947449, -0.5142572522163391, 0.09493505954742432, 0.4101734459400177, 57, 0)
(-0.7408778071403503, -0.5358449220657349, 0.10179239511489868, 0.3919297754764557, 57, 0)
(-0.7354525923728943, -0.5521723628044128, 0.10430562496185303, 0.37859708070755005, 57, 0)
(-0.7254122495651245, -0.5763193964958191, 0.1113276481628418, 0.3594984710216522, 57, 0)
(-0.7169689536094666, -0.592349112033844, 0.11730086803436279, 0.3483084440231323, 57, 0)
(-0.704988956451416, -0.6151555180549622, 0.12178131937980652, 0.331275999546051, 57, 0)
(-0.6974703073501587, -0.6283748149871826, 0.12341082096099854, 0.3216369152069092, 57, 0)
(-0.6852504014968872, -0.6487311720848083, 0.12354180216789246, 0.3071114718914032, 57, 0)
(-0.6759207844734192, -0.6631068587303162, 0.12159694731235504, 0.2977162003517151, 57, 0)
(-0.6659066081047058, -0.6774654388427734, 0.11833411455154419, 0.28914743661880493, 57, 0)
(-0.6506412625312805, -0.6973840594291687, 0.11329089105129242, 0.27836474776268005, 57, 0)
(-0.6303666830062866, -0.7209693789482117, 0.10929140448570251, 0.2662639915943146, 57, 0)
(-0.6098459362983704, -0.743333101272583, 0.10792452096939087, 0.2527772784233093, 57, 0)
(-0.6047034859657288, -0.7488712668418884, 0.10753315687179565, 0.2489221841096878, 57, 0)
(-0.5921280980110168, -0.762129545211792, 0.10601532459259033, 0.23938196897506714, 57, 0)
(-0.5739420652389526, -0.7805128693580627, 0.10232707858085632, 0.22565367817878723, 57, 0)
(-0.5484744310379028, -0.8045399785041809, 0.09459856152534485, 0.20722579956054688, 57, 0)
(-0.5209963321685791, -0.8277756571769714, 0.08704037964344025, 0.189141646027565, 57, 0)
(-0.49901461601257324, -0.8447238802909851, 0.0829712301492691, 0.17476263642311096, 57, 0)
(-0.4764816462993622, -0.8610698580741882, 0.07959911227226257, 0.15870803594589233, 57, 0)
(-0.4376506209373474, -0.8868853449821472, 0.07296304404735565, 0.12873589992523193, 57, 0)
